Station,date,Flow_cfs_md,wet_within_72
J01-9066-1 (J01P04),2023-06-19,0.073,FALSE
J01-9066-1 (J01P04),2023-06-20,0.009,FALSE
J01-9066-1 (J01P04),2023-06-21,0.005,FALSE
J01-9066-1 (J01P04),2023-06-22,0.002,FALSE
J01-9066-1 (J01P04),2023-06-23,0.003,FALSE
J01-9066-1 (J01P04),2023-06-24,0.003,FALSE
J01-9066-1 (J01P04),2023-06-25,0.002,FALSE
J01-9066-1 (J01P04),2023-06-26,0.002,FALSE
J01-9066-1 (J01P04),2023-06-27,0.004,FALSE
J01-9066-1 (J01P04),2023-06-28,0.003,FALSE
J01-9066-1 (J01P04),2023-06-29,0.004,FALSE
J01-9066-1 (J01P04),2023-06-30,0.005,FALSE
J01-9066-1 (J01P04),2023-07-01,0.013,FALSE
J01-9066-1 (J01P04),2023-07-02,0.006,FALSE
J01-9066-1 (J01P04),2023-07-03,0.012,FALSE
J01-9066-1 (J01P04),2023-07-04,0.01,FALSE
J01-9066-1 (J01P04),2023-07-05,0.01,FALSE
J01-9066-1 (J01P04),2023-07-06,0.018,FALSE
J01-9066-1 (J01P04),2023-07-07,0.026,FALSE
J01-9066-1 (J01P04),2023-07-08,0.005,FALSE
J01-9066-1 (J01P04),2023-07-09,0.015,FALSE
J01-9066-1 (J01P04),2023-07-10,0.021,FALSE
J01-9066-1 (J01P04),2023-07-11,0.016,FALSE
J01-9066-1 (J01P04),2023-07-12,0.015,FALSE
J01-9066-1 (J01P04),2023-07-13,0.01,FALSE
J01-9066-1 (J01P04),2023-07-14,0.022,FALSE
J01-9066-1 (J01P04),2023-07-15,0.047,FALSE
J01-9066-1 (J01P04),2023-07-16,0.024,FALSE
J01-9066-1 (J01P04),2023-07-17,0.031,FALSE
J01-9066-1 (J01P04),2023-07-18,0.002,FALSE
J01-9066-1 (J01P04),2023-07-19,0.005,FALSE
J01-9066-1 (J01P04),2023-07-20,0.011,FALSE
J01-9066-1 (J01P04),2023-07-21,0.019,FALSE
J01-9066-1 (J01P04),2023-07-22,0.005,FALSE
J01-9066-1 (J01P04),2023-07-23,0.011,FALSE
J01-9066-1 (J01P04),2023-07-24,0.007,FALSE
J01-9066-1 (J01P04),2023-07-25,0.001,FALSE
J01-9066-1 (J01P04),2023-07-26,0.001,FALSE
J01-9066-1 (J01P04),2023-07-27,0.001,FALSE
J01-9066-1 (J01P04),2023-07-28,0.034,FALSE
J01-9066-1 (J01P04),2023-07-29,0.001,FALSE
J01-9066-1 (J01P04),2023-07-30,0.002,FALSE
J01-9066-1 (J01P04),2023-07-31,0.002,FALSE
J01-9066-1 (J01P04),2023-08-01,0,FALSE
J01-9066-1 (J01P04),2023-08-02,0.001,FALSE
J01-9066-1 (J01P04),2023-08-03,0.001,FALSE
J01-9066-1 (J01P04),2023-08-04,0,FALSE
J01-9066-1 (J01P04),2023-08-05,0.001,FALSE
J01-9066-1 (J01P04),2023-08-06,0.002,FALSE
J01-9066-1 (J01P04),2023-08-07,0.002,FALSE
J01-9066-1 (J01P04),2023-08-08,0,FALSE
J01-9066-1 (J01P04),2023-08-09,0.007,FALSE
J01-9066-1 (J01P04),2023-08-10,0.002,FALSE
J01-9066-1 (J01P04),2023-08-11,0,FALSE
J01-9066-1 (J01P04),2023-08-12,0.001,FALSE
J01-9066-1 (J01P04),2023-08-13,0.001,FALSE
J01-9066-1 (J01P04),2023-08-14,0.002,FALSE
J01-9066-1 (J01P04),2023-08-15,0,FALSE
J01-9066-1 (J01P04),2023-08-16,0.001,FALSE
J01-9066-1 (J01P04),2023-08-17,0.001,FALSE
J01-9066-1 (J01P04),2023-08-18,0,FALSE
J01-9066-1 (J01P04),2023-08-19,0.001,FALSE
J01-9066-1 (J01P04),2023-08-20,2.83,FALSE
J01-9066-1 (J01P04),2023-08-26,0.003,FALSE
J01-9066-1 (J01P04),2023-08-27,0.003,FALSE
J01-9066-1 (J01P04),2023-08-28,0.002,FALSE
J01-9066-1 (J01P04),2023-08-29,0.001,FALSE
J01-9066-1 (J01P04),2023-08-30,0.003,FALSE
J01-9066-1 (J01P04),2023-08-31,0.004,FALSE
J01-9066-1 (J01P04),2023-09-01,0.002,FALSE
J01-9066-1 (J01P04),2023-09-02,0.001,FALSE
J01-9066-1 (J01P04),2023-09-03,0,FALSE
J01-9066-1 (J01P04),2023-09-04,0,FALSE
J01-9066-1 (J01P04),2023-09-05,0,FALSE
J01-9066-1 (J01P04),2023-09-06,0,FALSE
J01-9066-1 (J01P04),2023-09-07,0,FALSE
J01-9066-1 (J01P04),2023-09-08,0,FALSE
J01-9066-1 (J01P04),2023-09-09,0.001,FALSE
J01-9066-1 (J01P04),2023-09-10,0.002,FALSE
J01-9066-1 (J01P04),2023-09-11,0.001,FALSE
J01-9066-1 (J01P04),2023-09-12,0.002,FALSE
J01-9066-1 (J01P04),2023-09-13,0.001,FALSE
J01-9066-1 (J01P04),2023-09-14,0.001,FALSE
J01-9066-1 (J01P04),2023-09-15,0.001,FALSE
J01-9066-1 (J01P04),2023-09-16,0,FALSE
J01-9066-1 (J01P04),2023-09-17,0.001,FALSE
J01-9066-1 (J01P04),2023-09-18,0,FALSE
J01-9066-1 (J01P04),2023-09-19,0,FALSE
J01-9066-1 (J01P04),2023-09-20,0,FALSE
J01-9066-1 (J01P04),2023-09-21,0,FALSE
J01-9066-1 (J01P04),2023-09-22,0.001,FALSE
J01-9066-1 (J01P04),2023-09-23,0.001,FALSE
J01-9066-1 (J01P04),2023-09-24,0.001,FALSE
J01-9066-1 (J01P04),2023-09-25,0.001,FALSE
J01-9066-1 (J01P04),2023-09-26,0.001,FALSE
J01-9066-1 (J01P04),2023-09-27,0.001,FALSE
J01-9066-1 (J01P04),2023-09-28,0.001,FALSE
J01-9066-1 (J01P04),2023-09-29,0.001,FALSE
J01-9066-1 (J01P04),2023-09-30,0.001,FALSE
J01-9066-1 (J01P04),2023-10-01,0.001,FALSE
J01-9273-1,2022-10-01,3.3,FALSE
J01-9273-1,2022-10-02,0.273,FALSE
J01-9273-1,2022-10-03,1.45,FALSE
J01-9273-1,2022-10-04,0.122,FALSE
J01-9273-1,2022-10-05,4.95,FALSE
J01-9273-1,2022-10-06,8.12,FALSE
J01-9273-1,2022-10-07,1.22,FALSE
J01-9273-1,2022-10-08,0.305,FALSE
J01-9273-1,2022-10-09,0.005,FALSE
J01-9273-1,2022-10-10,0,FALSE
J01-9273-1,2022-10-11,0.6,FALSE
J01-9273-1,2022-10-12,0.13,FALSE
J01-9273-1,2022-10-13,2.02,FALSE
J01-9273-1,2022-10-14,0.003,FALSE
J01-9273-1,2022-10-15,0.63,FALSE
J01-9273-1,2022-10-20,0,FALSE
J01-9273-1,2022-10-21,0.105,FALSE
J01-9273-1,2022-10-22,0.005,FALSE
J01-9273-1,2022-10-23,0,FALSE
J01-9273-1,2022-10-24,0,FALSE
J01-9273-1,2022-10-25,0,FALSE
J01-9273-1,2022-10-26,0,FALSE
J01-9273-1,2022-10-27,0,FALSE
J01-9273-1,2022-10-28,0.13,FALSE
J01-9273-1,2022-10-29,0.006,FALSE
J01-9273-1,2022-10-30,0,FALSE
J01-9273-1,2022-10-31,0,FALSE
J01-9273-1,2022-11-01,0,FALSE
J01-9273-1,2022-11-23,0,FALSE
J01-9273-1,2022-11-24,0,FALSE
J01-9273-1,2022-11-25,0,FALSE
J01-9273-1,2022-11-26,0,FALSE
J01-9273-1,2022-11-27,0,FALSE
J01-9273-1,2022-11-28,0,FALSE
J01-9273-1,2022-11-29,0,FALSE
J01-9273-1,2022-11-30,0,FALSE
J01-9273-1,2022-12-08,0,FALSE
J01-9273-1,2022-12-09,0,FALSE
J01-9273-1,2022-12-10,0,FALSE
J01-9273-1,2022-12-11,0.456,FALSE
J01-9273-1,2022-12-17,0,FALSE
J01-9273-1,2022-12-18,0,FALSE
J01-9273-1,2022-12-19,0,FALSE
J01-9273-1,2022-12-20,0,FALSE
J01-9273-1,2022-12-21,0,FALSE
J01-9273-1,2022-12-22,0,FALSE
J01-9273-1,2022-12-23,0,FALSE
J01-9273-1,2022-12-24,0,FALSE
J01-9273-1,2022-12-25,0,FALSE
J01-9273-1,2022-12-26,0,FALSE
J01-9273-1,2022-12-27,0.124,FALSE
J01-9273-1,2023-01-24,0,FALSE
J01-9273-1,2023-01-25,0.001,FALSE
J01-9273-1,2023-01-26,0,FALSE
J01-9273-1,2023-01-27,0,FALSE
J01-9273-1,2023-01-28,0,FALSE
J01-9273-1,2023-01-29,0.01,FALSE
J01-9273-1,2023-02-04,0,FALSE
J01-9273-1,2023-02-05,0,FALSE
J01-9273-1,2023-02-06,0,FALSE
J01-9273-1,2023-02-07,0,FALSE
J01-9273-1,2023-02-08,0,FALSE
J01-9273-1,2023-02-09,0,FALSE
J01-9273-1,2023-02-10,0,FALSE
J01-9273-1,2023-02-11,0,FALSE
J01-9273-1,2023-02-12,0,FALSE
J01-9273-1,2023-02-13,0,FALSE
J01-9273-1,2023-02-14,0,FALSE
J01-9273-1,2023-02-15,0,FALSE
J01-9273-1,2023-02-16,0,FALSE
J01-9273-1,2023-02-17,0,FALSE
J01-9273-1,2023-02-18,0,FALSE
J01-9273-1,2023-02-19,0,FALSE
J01-9273-1,2023-02-20,0,FALSE
J01-9273-1,2023-02-21,0,FALSE
J01-9273-1,2023-02-22,0,FALSE
J01-9273-1,2023-02-23,0,FALSE
J01-9273-1,2023-03-06,0,FALSE
J01-9273-1,2023-03-07,0,FALSE
J01-9273-1,2023-03-08,0,FALSE
J01-9273-1,2023-03-09,0,FALSE
J01-9273-1,2023-03-10,0.055,FALSE
J01-9273-1,2023-03-20,0,FALSE
J01-9273-1,2023-03-27,0,FALSE
J01-9273-1,2023-03-28,0,FALSE
J01-9273-1,2023-03-29,0.063,FALSE
J01-9273-1,2023-04-04,0,FALSE
J01-9273-1,2023-04-05,0,FALSE
J01-9273-1,2023-04-06,0,FALSE
J01-9273-1,2023-04-07,0,FALSE
J01-9273-1,2023-04-08,0,FALSE
J01-9273-1,2023-04-09,0,FALSE
J01-9273-1,2023-04-10,0,FALSE
J01-9273-1,2023-04-11,0,FALSE
J01-9273-1,2023-04-12,0,FALSE
J01-9273-1,2023-04-13,0,FALSE
J01-9273-1,2023-04-14,0,FALSE
J01-9273-1,2023-04-15,0,FALSE
J01-9273-1,2023-04-16,0,FALSE
J01-9273-1,2023-04-17,0,FALSE
J01-9273-1,2023-04-18,0,FALSE
J01-9273-1,2023-04-19,0,FALSE
J01-9273-1,2023-04-20,0,FALSE
J01-9273-1,2023-04-21,0,FALSE
J01-9273-1,2023-04-22,0,FALSE
J01-9273-1,2023-04-23,0,FALSE
J01-9273-1,2023-04-24,0,FALSE
J01-9273-1,2023-04-25,0,FALSE
J01-9273-1,2023-04-26,0,FALSE
J01-9273-1,2023-04-27,0,FALSE
J01-9273-1,2023-04-28,0,FALSE
J01-9273-1,2023-04-29,0,FALSE
J01-9273-1,2023-04-30,0,FALSE
J01-9273-1,2023-05-01,0,FALSE
J01-9273-1,2023-05-02,0,FALSE
J01-9273-1,2023-05-03,0,FALSE
J01-9273-1,2023-05-04,0.026,FALSE
J01-9273-1,2023-05-09,0,FALSE
J01-9273-1,2023-05-10,0,FALSE
J01-9273-1,2023-05-11,0,FALSE
J01-9273-1,2023-05-12,0,FALSE
J01-9273-1,2023-05-13,0,FALSE
J01-9273-1,2023-05-14,0,FALSE
J01-9273-1,2023-05-15,0,FALSE
J01-9273-1,2023-05-16,0,FALSE
J01-9273-1,2023-05-17,0,FALSE
J01-9273-1,2023-05-18,0,FALSE
J01-9273-1,2023-05-19,0,FALSE
J01-9273-1,2023-05-20,0,FALSE
J01-9273-1,2023-05-21,0,FALSE
J01-9273-1,2023-05-22,0,FALSE
J01-9273-1,2023-05-23,0,FALSE
J01-9273-1,2023-05-24,0,FALSE
J01-9273-1,2023-05-25,0,FALSE
J01-9273-1,2023-05-26,0,FALSE
J01-9273-1,2023-05-27,0,FALSE
J01-9273-1,2023-05-28,0,FALSE
J01-9273-1,2023-05-29,0,FALSE
J01-9273-1,2023-05-30,0,FALSE
J01-9273-1,2023-05-31,0,FALSE
J01-9273-1,2023-06-01,0,FALSE
J01-9273-1,2023-06-02,0,FALSE
J01-9273-1,2023-06-03,0,FALSE
J01-9273-1,2023-06-04,0,FALSE
J01-9273-1,2023-06-05,0,FALSE
J01-9273-1,2023-06-06,0,FALSE
J01-9273-1,2023-06-07,0,FALSE
J01-9273-1,2023-06-08,0,FALSE
J01-9273-1,2023-06-09,0,FALSE
J01-9273-1,2023-06-10,0,FALSE
J01-9273-1,2023-06-11,0,FALSE
J01-9273-1,2023-06-12,0,FALSE
J01-9273-1,2023-06-13,0,FALSE
J01-9273-1,2023-06-21,0,FALSE
J01-9273-1,2023-06-22,0,FALSE
J01-9273-1,2023-06-23,0,FALSE
J01-9273-1,2023-06-24,0,FALSE
J01-9273-1,2023-06-25,0,FALSE
J01-9273-1,2023-06-26,0,FALSE
J01-9273-1,2023-06-27,0,FALSE
J01-9273-1,2023-06-28,0,FALSE
J01-9273-1,2023-06-29,0,FALSE
J01-9273-1,2023-08-20,0.361,FALSE
J01-9273-1,2023-08-30,1.68,FALSE
J01-9273-1,2023-08-31,0.675,FALSE
J01-9273-1,2023-09-22,0.215,FALSE
J05-9800-2,2023-07-31,0,FALSE
J05-9800-2,2023-08-01,0,FALSE
J05-9800-2,2023-08-02,0,FALSE
J05-9800-2,2023-08-03,0,FALSE
J05-9800-2,2023-08-04,0,FALSE
J05-9800-2,2023-08-05,0,FALSE
J05-9800-2,2023-08-06,0,FALSE
J05-9800-2,2023-08-07,0,FALSE
J05-9800-2,2023-08-08,0,FALSE
J05-9800-2,2023-08-09,0,FALSE
J05-9800-2,2023-08-10,0,FALSE
J05-9800-2,2023-08-11,0,FALSE
J05-9800-2,2023-08-12,0,FALSE
J05-9800-2,2023-08-13,0,FALSE
J05-9800-2,2023-08-14,0,FALSE
J05-9800-2,2023-08-15,0,FALSE
J05-9800-2,2023-08-16,0,FALSE
J05-9800-2,2023-08-17,0,FALSE
J05-9800-2,2023-08-18,0,FALSE
J05-9800-2,2023-08-19,0,FALSE
J05-9800-2,2023-08-20,1.84,FALSE
J06-9079-1 (J06P03),2022-10-01,0.019,FALSE
J06-9079-1 (J06P03),2022-10-02,0.012,FALSE
J06-9079-1 (J06P03),2022-10-03,0.017,FALSE
J06-9079-1 (J06P03),2022-10-04,0.016,FALSE
J06-9079-1 (J06P03),2022-10-05,0.018,FALSE
J06-9079-1 (J06P03),2022-10-06,0.018,FALSE
J06-9079-1 (J06P03),2022-10-07,0.017,FALSE
J06-9079-1 (J06P03),2022-10-08,0.019,FALSE
J06-9079-1 (J06P03),2022-10-09,0.014,FALSE
J06-9079-1 (J06P03),2022-10-10,0.019,FALSE
J06-9079-1 (J06P03),2022-10-11,0.023,FALSE
J06-9079-1 (J06P03),2022-10-12,0.048,FALSE
J06-9079-1 (J06P03),2022-10-13,0.028,FALSE
J06-9079-1 (J06P03),2022-10-14,0.032,FALSE
J06-9079-1 (J06P03),2022-10-20,0.03,FALSE
J06-9079-1 (J06P03),2022-10-21,0.031,FALSE
J06-9079-1 (J06P03),2022-10-24,0.023,FALSE
J06-9079-1 (J06P03),2022-10-25,0.021,FALSE
J06-9079-1 (J06P03),2022-10-26,0.02,FALSE
J06-9079-1 (J06P03),2022-10-27,0.021,FALSE
J06-9079-1 (J06P03),2022-10-28,0.02,FALSE
J06-9079-1 (J06P03),2022-10-29,0.017,FALSE
J06-9079-1 (J06P03),2022-10-30,0.015,FALSE
J06-9079-1 (J06P03),2022-10-31,0.021,FALSE
J06-9079-1 (J06P03),2022-11-01,0.022,FALSE
J06-9079-1 (J06P03),2022-11-02,0.274,FALSE
J06-9079-1 (J06P03),2023-02-19,0.022,FALSE
J06-9079-1 (J06P03),2023-03-27,0.042,FALSE
J06-9079-1 (J06P03),2023-03-28,0.034,FALSE
J06-9079-1 (J06P03),2023-03-29,1.36,FALSE
J06-9079-1 (J06P03),2023-04-04,0.031,FALSE
J06-9079-1 (J06P03),2023-04-05,0.024,FALSE
J06-9079-1 (J06P03),2023-04-06,0.027,FALSE
J06-9079-1 (J06P03),2023-04-07,0.027,FALSE
J06-9079-1 (J06P03),2023-04-08,0.024,FALSE
J06-9079-1 (J06P03),2023-04-09,0.027,FALSE
J06-9079-1 (J06P03),2023-04-10,0.03,FALSE
J06-9079-1 (J06P03),2023-04-11,0.03,FALSE
J06-9079-1 (J06P03),2023-04-12,0.038,FALSE
J06-9079-1 (J06P03),2023-04-13,0.06,FALSE
J06-9079-1 (J06P03),2023-04-16,0.029,FALSE
J06-9079-1 (J06P03),2023-04-17,0.034,FALSE
J06-9079-1 (J06P03),2023-04-18,0.035,FALSE
J06-9079-1 (J06P03),2023-04-19,0.027,FALSE
J06-9079-1 (J06P03),2023-04-20,0.031,FALSE
J06-9079-1 (J06P03),2023-04-21,0.038,FALSE
J06-9079-1 (J06P03),2023-04-22,0.038,FALSE
J06-9079-1 (J06P03),2023-04-23,0.041,FALSE
J06-9079-1 (J06P03),2023-04-24,0.038,FALSE
J06-9079-1 (J06P03),2023-04-25,0.028,FALSE
J06-9079-1 (J06P03),2023-04-26,0.029,FALSE
J06-9079-1 (J06P03),2023-04-27,0.028,FALSE
J06-9079-1 (J06P03),2023-04-28,0.026,FALSE
J06-9079-1 (J06P03),2023-04-29,0.027,FALSE
J06-9079-1 (J06P03),2023-04-30,0.03,FALSE
J06-9079-1 (J06P03),2023-05-01,0.032,FALSE
J06-9079-1 (J06P03),2023-05-02,0.028,FALSE
J06-9079-1 (J06P03),2023-05-04,0.716,FALSE
J06-9079-1 (J06P03),2023-05-09,0.028,FALSE
J06-9079-1 (J06P03),2023-05-10,0.028,FALSE
