Station,date,Flow_cfs_md,wet_within_72
J01-10004-1 (J01P01),2023-11-03,0.008,FALSE
J01-10004-1 (J01P01),2023-11-05,0.01,FALSE
J01-10004-1 (J01P01),2023-11-06,0.018,FALSE
J01-10004-1 (J01P01),2023-11-07,0.024,FALSE
J01-10004-1 (J01P01),2023-11-08,0.02,FALSE
J01-10004-1 (J01P01),2023-11-09,0.015,FALSE
J01-10004-1 (J01P01),2023-11-10,0.008,FALSE
J01-10004-1 (J01P01),2023-11-11,0.01,FALSE
J01-10004-1 (J01P01),2023-11-12,0.008,FALSE
J01-10004-1 (J01P01),2023-11-13,0.007,FALSE
J01-10004-1 (J01P01),2023-11-14,0.01,FALSE
J01-10004-1 (J01P01),2023-11-15,0.664,FALSE
J01-10004-1 (J01P01),2023-11-20,0.025,FALSE
J01-10004-1 (J01P01),2023-11-21,0.015,FALSE
J01-10004-1 (J01P01),2023-11-22,0.017,FALSE
J01-10004-1 (J01P01),2023-11-23,0.044,FALSE
J01-10004-1 (J01P01),2023-11-24,0.034,FALSE
J01-10004-1 (J01P01),2023-11-25,0.029,FALSE
J01-10004-1 (J01P01),2023-11-26,0.018,FALSE
J01-10004-1 (J01P01),2023-11-27,0.022,FALSE
J01-10004-1 (J01P01),2023-11-28,0.047,FALSE
J01-10004-1 (J01P01),2023-11-29,0.037,FALSE
J01-10004-1 (J01P01),2023-11-30,0.055,FALSE
J01-10004-1 (J01P01),2023-12-01,0.052,FALSE
J01-10004-1 (J01P01),2023-12-02,0.045,FALSE
J01-10004-1 (J01P01),2023-12-03,0.044,FALSE
J01-10004-1 (J01P01),2023-12-04,0.041,FALSE
J01-10004-1 (J01P01),2023-12-05,0.027,FALSE
J01-10004-1 (J01P01),2023-12-06,0.026,FALSE
J01-10004-1 (J01P01),2023-12-07,0.137,FALSE
J01-10004-1 (J01P01),2023-12-08,0.211,FALSE
J01-10004-1 (J01P01),2023-12-09,0.181,FALSE
J01-10004-1 (J01P01),2023-12-10,0.15,FALSE
J01-10004-1 (J01P01),2023-12-11,0.191,FALSE
J01-10004-1 (J01P01),2023-12-12,0.227,FALSE
J01-10004-1 (J01P01),2023-12-13,0.256,FALSE
J01-10004-1 (J01P01),2023-12-14,0.213,FALSE
J01-10004-1 (J01P01),2023-12-15,0.177,FALSE
J01-10004-1 (J01P01),2023-12-16,0.191,FALSE
J01-10004-1 (J01P01),2023-12-17,0.203,FALSE
J01-10004-1 (J01P01),2023-12-18,0.285,FALSE
J01-10004-1 (J01P01),2023-12-19,0.435,FALSE
J01-10004-1 (J01P01),2023-12-20,2.49,FALSE
J01-10004-1 (J01P01),2023-12-27,0.01,FALSE
J01-10004-1 (J01P01),2023-12-28,0.009,FALSE
J01-10004-1 (J01P01),2023-12-29,0.009,FALSE
J01-10004-1 (J01P01),2023-12-30,1.05,FALSE
J01-10004-1 (J01P01),2024-01-08,0.011,FALSE
J01-10004-1 (J01P01),2024-01-09,0.018,FALSE
J01-10004-1 (J01P01),2024-01-10,0.018,FALSE
J01-10004-1 (J01P01),2024-01-11,0.035,FALSE
J01-10004-1 (J01P01),2024-01-12,0.019,FALSE
J01-10004-1 (J01P01),2024-01-13,0.022,FALSE
J01-10004-1 (J01P01),2024-01-14,0.022,FALSE
J01-10004-1 (J01P01),2024-01-15,0.027,FALSE
J01-10004-1 (J01P01),2024-01-16,0.029,FALSE
J01-10004-1 (J01P01),2024-01-17,0.039,FALSE
J01-10004-1 (J01P01),2024-01-18,0.037,FALSE
J01-10004-1 (J01P01),2024-01-19,0.029,FALSE
J01-10004-1 (J01P01),2024-01-20,3.18,FALSE
J01-10004-1 (J01P01),2024-01-27,0.008,FALSE
J01-10004-1 (J01P01),2024-01-28,0.015,FALSE
J01-10004-1 (J01P01),2024-01-29,0.01,FALSE
J01-10004-1 (J01P01),2024-01-30,0.008,FALSE
J01-10004-1 (J01P01),2024-01-31,0.01,FALSE
J01-10004-1 (J01P01),2024-02-01,4.77,FALSE
J01-10004-1 (J01P01),2024-02-14,0.021,FALSE
J01-10004-1 (J01P01),2024-02-15,0.022,FALSE
J01-10004-1 (J01P01),2024-02-16,0.022,FALSE
J01-10004-1 (J01P01),2024-02-17,0.03,FALSE
J01-10004-1 (J01P01),2024-02-18,0.037,FALSE
J01-10004-1 (J01P01),2024-02-19,0.321,FALSE
J01-10004-1 (J01P01),2024-02-26,0.035,FALSE
J01-10004-1 (J01P01),2024-02-27,0.037,FALSE
J01-10004-1 (J01P01),2024-02-28,0.034,FALSE
J01-10004-1 (J01P01),2024-02-29,0.039,FALSE
J01-10004-1 (J01P01),2024-03-01,0.034,FALSE
J01-10004-1 (J01P01),2024-03-02,2.88,FALSE
J01-10004-1 (J01P01),2024-03-11,0.031,FALSE
J01-10004-1 (J01P01),2024-03-12,0.036,FALSE
J01-10004-1 (J01P01),2024-03-13,0.035,FALSE
J01-10004-1 (J01P01),2024-03-14,0.044,FALSE
J01-10004-1 (J01P01),2024-03-15,3.1,FALSE
J01-10004-1 (J01P01),2024-03-16,0.058,FALSE
J01-10004-1 (J01P01),2024-03-17,0.047,FALSE
J01-10004-1 (J01P01),2024-03-18,0.22,FALSE
J01-10004-1 (J01P01),2024-03-23,0.298,FALSE
J01-10004-1 (J01P01),2024-03-28,0.048,FALSE
J01-10004-1 (J01P01),2024-03-29,0.054,FALSE
J01-10004-1 (J01P01),2024-03-30,7.71,FALSE
J01-10004-1 (J01P01),2024-04-05,0.986,FALSE
J01-10004-1 (J01P01),2024-04-10,0.038,FALSE
J01-10004-1 (J01P01),2024-04-11,0.045,FALSE
J01-10004-1 (J01P01),2024-04-12,0.054,FALSE
J01-10004-1 (J01P01),2024-04-13,1.17,FALSE
J01-10004-1 (J01P01),2024-04-19,0.059,FALSE
J01-10004-1 (J01P01),2024-04-20,0.052,FALSE
J01-10004-1 (J01P01),2024-04-21,0.056,FALSE
J01-10004-1 (J01P01),2024-04-22,0.064,FALSE
J01-10004-1 (J01P01),2024-04-23,0.063,FALSE
J01-10004-1 (J01P01),2024-04-24,0.07,FALSE
J01-10004-1 (J01P01),2024-04-25,0.056,FALSE
J01-10004-1 (J01P01),2024-04-26,0.066,FALSE
J01-10004-1 (J01P01),2024-04-27,0.058,FALSE
J01-10004-1 (J01P01),2024-04-28,0.054,FALSE
J01-10004-1 (J01P01),2024-04-29,0.06,FALSE
J01-10004-1 (J01P01),2024-04-30,0.073,FALSE
J01-10004-1 (J01P01),2024-05-01,0.141,FALSE
J01-10004-1 (J01P01),2024-05-02,0.046,FALSE
J01-10017-1 (J01TBN4),2023-10-05,0.017,FALSE
J01-10017-1 (J01TBN4),2023-10-06,0.02,FALSE
J01-10017-1 (J01TBN4),2023-10-07,0.021,FALSE
J01-10017-1 (J01TBN4),2023-10-08,0.018,FALSE
J01-10017-1 (J01TBN4),2023-10-09,0.045,FALSE
J01-10017-1 (J01TBN4),2023-10-10,0.048,FALSE
J01-10017-1 (J01TBN4),2023-10-11,0.047,FALSE
J01-10017-1 (J01TBN4),2023-10-12,0.042,FALSE
J01-10017-1 (J01TBN4),2023-10-13,0.04,FALSE
J01-10017-1 (J01TBN4),2023-10-14,0.041,FALSE
J01-10017-1 (J01TBN4),2023-10-15,0.036,FALSE
J01-10017-1 (J01TBN4),2023-10-16,0.038,FALSE
J01-10017-1 (J01TBN4),2023-10-17,0.04,FALSE
J01-10017-1 (J01TBN4),2023-10-18,0.042,FALSE
J01-10017-1 (J01TBN4),2023-10-19,0.036,FALSE
J01-10017-1 (J01TBN4),2023-10-20,0.032,FALSE
J01-10017-1 (J01TBN4),2023-10-21,0.04,FALSE
J01-10017-1 (J01TBN4),2023-10-22,0.044,FALSE
J01-10017-1 (J01TBN4),2023-10-23,0.035,FALSE
J01-10017-1 (J01TBN4),2023-10-24,0.027,FALSE
J01-10017-1 (J01TBN4),2023-10-25,0.026,FALSE
J01-10017-1 (J01TBN4),2023-10-27,0.03,FALSE
J01-10017-1 (J01TBN4),2023-10-28,0.028,FALSE
J01-10017-1 (J01TBN4),2023-10-29,0.02,FALSE
J01-10017-1 (J01TBN4),2023-10-30,0.018,FALSE
J01-10017-1 (J01TBN4),2023-10-31,0.009,FALSE
J01-10017-1 (J01TBN4),2023-11-01,0.007,FALSE
J01-10017-1 (J01TBN4),2023-11-02,0.015,FALSE
J01-10017-1 (J01TBN4),2023-11-03,0.009,FALSE
J01-10017-1 (J01TBN4),2023-11-05,0.012,FALSE
J01-10017-1 (J01TBN4),2023-11-06,0.008,FALSE
J01-10017-1 (J01TBN4),2023-11-07,0.011,FALSE
J01-10017-1 (J01TBN4),2023-11-09,0.007,FALSE
J01-10017-1 (J01TBN4),2023-11-10,0.007,FALSE
J01-10017-1 (J01TBN4),2023-11-11,0.005,FALSE
J01-10017-1 (J01TBN4),2023-11-12,0.006,FALSE
J01-10017-1 (J01TBN4),2023-11-13,0.005,FALSE
J01-10017-1 (J01TBN4),2023-11-14,0.004,FALSE
J01-10017-1 (J01TBN4),2023-11-20,0.203,FALSE
J01-10017-1 (J01TBN4),2023-11-21,0.198,FALSE
J01-10017-1 (J01TBN4),2023-11-22,0.19,FALSE
J01-10017-1 (J01TBN4),2023-11-23,0.207,FALSE
J01-10017-1 (J01TBN4),2023-11-24,0.207,FALSE
J01-10017-1 (J01TBN4),2023-11-25,0.202,FALSE
J01-10017-1 (J01TBN4),2023-11-26,0.199,FALSE
J01-10017-1 (J01TBN4),2023-11-27,0.204,FALSE
J01-10017-1 (J01TBN4),2023-11-28,0.199,FALSE
J01-10017-1 (J01TBN4),2023-11-29,0.219,FALSE
J01-10017-1 (J01TBN4),2023-11-30,0.201,FALSE
J01-10017-1 (J01TBN4),2023-12-05,0.185,FALSE
J01-10017-1 (J01TBN4),2023-12-06,0.191,FALSE
J01-10017-1 (J01TBN4),2023-12-15,0.192,FALSE
J01-10017-1 (J01TBN4),2024-01-15,0,FALSE
J01-9005-1 (J03P05),2023-10-05,0.004,FALSE
J01-9005-1 (J03P05),2023-10-06,0.005,FALSE
J01-9005-1 (J03P05),2023-10-07,0.003,FALSE
J01-9005-1 (J03P05),2023-10-08,0.003,FALSE
J01-9005-1 (J03P05),2023-10-09,0.004,FALSE
J01-9005-1 (J03P05),2023-10-10,0.004,FALSE
J01-9005-1 (J03P05),2023-10-11,0.006,FALSE
J01-9005-1 (J03P05),2023-10-12,0.004,FALSE
J01-9005-1 (J03P05),2023-10-13,0.003,FALSE
J01-9005-1 (J03P05),2023-10-14,0.003,FALSE
J01-9005-1 (J03P05),2023-10-15,0.002,FALSE
J01-9005-1 (J03P05),2023-10-16,0.002,FALSE
J01-9005-1 (J03P05),2023-10-17,0.002,FALSE
J01-9005-1 (J03P05),2023-10-18,0.002,FALSE
J01-9005-1 (J03P05),2023-10-19,0.002,FALSE
J01-9005-1 (J03P05),2023-10-20,0.001,FALSE
J01-9005-1 (J03P05),2023-10-21,0.004,FALSE
J01-9005-1 (J03P05),2023-10-22,0.015,FALSE
J01-9005-1 (J03P05),2023-10-23,0.007,FALSE
J01-9005-1 (J03P05),2023-10-24,0.002,FALSE
J01-9005-1 (J03P05),2023-10-25,0.003,FALSE
J01-9005-1 (J03P05),2023-10-26,0.003,FALSE
J01-9005-1 (J03P05),2023-10-27,0.003,FALSE
J01-9005-1 (J03P05),2023-10-28,0.003,FALSE
J01-9005-1 (J03P05),2023-10-29,0.003,FALSE
J01-9005-1 (J03P05),2023-10-30,0.005,FALSE
J01-9005-1 (J03P05),2023-10-31,0.004,FALSE
J01-9005-1 (J03P05),2023-11-01,0.005,FALSE
J01-9005-1 (J03P05),2023-11-02,0.055,FALSE
J01-9005-1 (J03P05),2023-11-03,0.005,FALSE
J01-9005-1 (J03P05),2023-11-05,0.009,FALSE
J01-9005-1 (J03P05),2023-11-06,0.013,FALSE
J01-9005-1 (J03P05),2023-11-07,0.013,FALSE
J01-9005-1 (J03P05),2023-11-08,0.013,FALSE
J01-9005-1 (J03P05),2023-11-09,0.016,FALSE
J01-9005-1 (J03P05),2023-11-10,0.019,FALSE
J01-9005-1 (J03P05),2023-11-11,0.039,FALSE
J01-9005-1 (J03P05),2023-11-12,0.034,FALSE
J01-9005-1 (J03P05),2023-11-13,0.142,FALSE
J01-9005-1 (J03P05),2023-11-14,0.054,FALSE
J01-9005-1 (J03P05),2023-11-15,0.121,FALSE
J01-9005-1 (J03P05),2023-11-20,0.003,FALSE
J01-9005-1 (J03P05),2023-11-21,0.004,FALSE
J01-9005-1 (J03P05),2023-11-22,0.004,FALSE
J01-9005-1 (J03P05),2023-11-23,0.005,FALSE
J01-9005-1 (J03P05),2023-11-24,0.006,FALSE
J01-9005-1 (J03P05),2023-11-25,0.003,FALSE
J01-9005-1 (J03P05),2023-11-26,0.004,FALSE
J01-9005-1 (J03P05),2023-11-27,0.004,FALSE
J01-9005-1 (J03P05),2023-11-28,0.004,FALSE
J01-9005-1 (J03P05),2023-11-29,0.003,FALSE
J01-9005-1 (J03P05),2023-11-30,0.051,FALSE
J01-9005-1 (J03P05),2023-12-05,0.003,FALSE
J01-9005-1 (J03P05),2023-12-06,0.002,FALSE
J01-9005-1 (J03P05),2023-12-07,0.004,FALSE
J01-9005-1 (J03P05),2023-12-08,0.005,FALSE
J01-9005-1 (J03P05),2023-12-09,0.002,FALSE
J01-9005-1 (J03P05),2023-12-10,0.003,FALSE
J01-9005-1 (J03P05),2023-12-11,0.033,FALSE
J01-9005-1 (J03P05),2023-12-12,0.039,FALSE
J01-9005-1 (J03P05),2023-12-13,0.036,FALSE
J01-9005-1 (J03P05),2023-12-14,0.029,FALSE
J01-9005-1 (J03P05),2023-12-15,0.034,FALSE
J01-9005-1 (J03P05),2023-12-16,0.066,FALSE
J01-9005-1 (J03P05),2023-12-17,0.057,FALSE
J01-9005-1 (J03P05),2023-12-18,0.053,FALSE
J01-9005-1 (J03P05),2023-12-19,0.004,FALSE
J01-9005-1 (J03P05),2023-12-20,0.193,FALSE
J01-9005-1 (J03P05),2023-12-27,0.004,FALSE
J01-9005-1 (J03P05),2023-12-28,0.004,FALSE
J01-9005-1 (J03P05),2023-12-29,0.004,FALSE
J01-9005-1 (J03P05),2023-12-30,0.107,FALSE
J01-9005-1 (J03P05),2024-01-08,0.002,FALSE
J01-9005-1 (J03P05),2024-01-09,0.003,FALSE
J01-9005-1 (J03P05),2024-01-10,0.004,FALSE
J01-9005-1 (J03P05),2024-01-11,0.005,FALSE
J01-9005-1 (J03P05),2024-01-12,0.003,FALSE
J01-9005-1 (J03P05),2024-01-13,0.335,FALSE
J01-9005-1 (J03P05),2024-01-14,0.663,FALSE
J01-9005-1 (J03P05),2024-01-15,0.365,FALSE
J01-9005-1 (J03P05),2024-01-16,0.048,FALSE
J01-9005-1 (J03P05),2024-01-17,0.004,FALSE
J01-9005-1 (J03P05),2024-01-18,0.004,FALSE
J01-9005-1 (J03P05),2024-01-19,0.004,FALSE
J01-9005-1 (J03P05),2024-01-20,0.199,FALSE
J01-9005-1 (J03P05),2024-01-27,0.009,FALSE
J01-9005-1 (J03P05),2024-01-28,0.006,FALSE
J01-9005-1 (J03P05),2024-01-29,0.004,FALSE
J01-9005-1 (J03P05),2024-01-30,0.003,FALSE
J01-9005-1 (J03P05),2024-01-31,0.005,FALSE
J01-9005-1 (J03P05),2024-02-01,12.9,FALSE
J01-9005-1 (J03P05),2024-02-14,0.009,FALSE
J01-9005-1 (J03P05),2024-02-15,0.007,FALSE
J01-9005-1 (J03P05),2024-02-16,0.006,FALSE
J01-9005-1 (J03P05),2024-02-17,0.005,FALSE
J01-9005-1 (J03P05),2024-02-18,0.005,FALSE
J01-9005-1 (J03P05),2024-02-19,0.023,FALSE
J01-9005-1 (J03P05),2024-02-26,0.008,FALSE
J01-9005-1 (J03P05),2024-02-27,0.006,FALSE
J01-9005-1 (J03P05),2024-02-28,0.006,FALSE
J01-9005-1 (J03P05),2024-02-29,0.005,FALSE
J01-9005-1 (J03P05),2024-03-01,0.004,FALSE
J01-9005-1 (J03P05),2024-03-02,0.065,FALSE
J01-9005-1 (J03P05),2024-03-11,2.59,FALSE
J01-9005-1 (J03P05),2024-03-12,2.34,FALSE
J01-9005-1 (J03P05),2024-03-13,1.68,FALSE
J01-9005-1 (J03P05),2024-03-14,1.07,FALSE
J01-9005-1 (J03P05),2024-03-15,0.58,FALSE
J01-9005-1 (J03P05),2024-03-16,0.287,FALSE
J01-9005-1 (J03P05),2024-03-17,0.097,FALSE
J01-9005-1 (J03P05),2024-03-18,0.017,FALSE
J01-9005-1 (J03P05),2024-03-19,0.004,FALSE
J01-9005-1 (J03P05),2024-03-20,0.005,FALSE
J01-9005-1 (J03P05),2024-03-21,0.003,FALSE
J01-9005-1 (J03P05),2024-03-22,0.003,FALSE
J01-9005-1 (J03P05),2024-03-23,2.36,FALSE
J01-9005-1 (J03P05),2024-03-28,0.594,FALSE
J01-9005-1 (J03P05),2024-03-29,0.195,FALSE
J01-9005-1 (J03P05),2024-03-30,19.7,FALSE
J01-9005-1 (J03P05),2024-04-05,8.68,FALSE
J01-9005-1 (J03P05),2024-04-10,2.39,FALSE
J01-9005-1 (J03P05),2024-04-11,1.56,FALSE
J01-9005-1 (J03P05),2024-04-12,0.925,FALSE
J01-9005-1 (J03P05),2024-04-13,1.11,FALSE
J01-9005-1 (J03P05),2024-04-18,0.63,FALSE
J01-9005-1 (J03P05),2024-04-19,0.252,FALSE
J01-9005-1 (J03P05),2024-04-20,0.049,FALSE
J01-9005-1 (J03P05),2024-04-21,0.014,FALSE
J01-9005-1 (J03P05),2024-04-22,0.006,FALSE
J01-9005-1 (J03P05),2024-04-23,0.006,FALSE
J01-9005-1 (J03P05),2024-04-24,0.004,FALSE
J01-9005-1 (J03P05),2024-04-25,0.004,FALSE
J01-9005-1 (J03P05),2024-04-26,0.006,FALSE
J01-9005-1 (J03P05),2024-04-27,0.004,FALSE
J01-9005-1 (J03P05),2024-04-28,0.015,FALSE
J01-9005-1 (J03P05),2024-04-29,0.003,FALSE
J01-9005-1 (J03P05),2024-04-30,0.009,FALSE
J01-9005-1 (J03P05),2024-05-02,0.07,FALSE
J01-9005-1 (J03P05),2024-05-03,0.07,FALSE
J01-9005-1 (J03P05),2024-05-04,0.071,FALSE
J01-9005-1 (J03P05),2024-05-05,0.12,FALSE
J01-9005-1 (J03P05),2024-05-10,0.072,FALSE
J01-9005-1 (J03P05),2024-05-11,0.073,FALSE
J01-9005-1 (J03P05),2024-05-12,0.072,FALSE
J01-9005-1 (J03P05),2024-05-13,0.074,FALSE
J01-9005-1 (J03P05),2024-05-14,0.074,FALSE
J01-9005-1 (J03P05),2024-05-15,0.073,FALSE
J01-9005-1 (J03P05),2024-05-16,0.078,FALSE
J01-9005-1 (J03P05),2024-05-17,0.075,FALSE
J01-9005-1 (J03P05),2024-05-18,0.077,FALSE
J01-9005-1 (J03P05),2024-05-19,0.074,FALSE
J01-9005-1 (J03P05),2024-05-20,0.074,FALSE
J01-9005-1 (J03P05),2024-05-21,0.071,FALSE
J01-9005-1 (J03P05),2024-05-22,0.071,FALSE
J01-9005-1 (J03P05),2024-05-23,0.072,FALSE
J01-9005-1 (J03P05),2024-05-24,0.073,FALSE
J01-9005-1 (J03P05),2024-05-25,0.072,FALSE
J01-9005-1 (J03P05),2024-05-26,0.072,FALSE
J01-9005-1 (J03P05),2024-05-27,0.072,FALSE
J01-9005-1 (J03P05),2024-05-28,0.074,FALSE
J01-9005-1 (J03P05),2024-05-29,0.078,FALSE
J01-9005-1 (J03P05),2024-05-30,0.077,FALSE
J01-9005-1 (J03P05),2024-05-31,0.079,FALSE
J01-9005-1 (J03P05),2024-06-01,0.075,FALSE
J01-9005-1 (J03P05),2024-06-02,0.071,FALSE
J01-9005-1 (J03P05),2024-06-03,0.075,FALSE
J01-9005-1 (J03P05),2024-06-04,0.07,FALSE
J01-9005-1 (J03P05),2024-06-05,0.07,FALSE
J01-9005-1 (J03P05),2024-06-06,0.065,FALSE
J01-9005-1 (J03P05),2024-06-07,0.066,FALSE
J01-9005-1 (J03P05),2024-06-08,0.067,FALSE
J01-9005-1 (J03P05),2024-06-09,0.069,FALSE
J01-9005-1 (J03P05),2024-06-10,0.065,FALSE
J01-9005-1 (J03P05),2024-06-11,0.066,FALSE
J01-9005-1 (J03P05),2024-06-12,0.063,FALSE
J01-9005-1 (J03P05),2024-06-13,0.065,FALSE
J01-9005-1 (J03P05),2024-06-14,0.061,FALSE
J01-9005-1 (J03P05),2024-06-15,0.064,FALSE
J01-9005-1 (J03P05),2024-06-16,0.065,FALSE
J01-9005-1 (J03P05),2024-06-17,0.068,FALSE
J01-9005-1 (J03P05),2024-06-18,0.063,FALSE
J01-9005-1 (J03P05),2024-06-19,0.065,FALSE
J01-9005-1 (J03P05),2024-06-20,0.06,FALSE
J01-9005-1 (J03P05),2024-06-21,0.06,FALSE
J01-9005-1 (J03P05),2024-06-22,0.064,FALSE
J01-9005-1 (J03P05),2024-06-23,0.065,FALSE
J01-9005-1 (J03P05),2024-06-24,0.076,FALSE
J01-9005-1 (J03P05),2024-06-25,0.062,FALSE
J01-9005-1 (J03P05),2024-06-26,0.059,FALSE
J01-9005-1 (J03P05),2024-06-27,0.059,FALSE
J01-9005-1 (J03P05),2024-06-28,0.062,FALSE
J01-9005-1 (J03P05),2024-06-29,0.055,FALSE
J01-9005-1 (J03P05),2024-06-30,0.063,FALSE
J01-9005-1 (J03P05),2024-07-01,0.062,FALSE
J01-9005-1 (J03P05),2024-07-02,0.059,FALSE
J01-9005-1 (J03P05),2024-07-03,0.063,FALSE
J01-9005-1 (J03P05),2024-07-04,0.065,FALSE
J01-9005-1 (J03P05),2024-07-05,0.066,FALSE
J01-9005-1 (J03P05),2024-07-06,0.061,FALSE
J01-9005-1 (J03P05),2024-07-07,0.064,FALSE
J01-9005-1 (J03P05),2024-07-08,0.062,FALSE
J01-9005-1 (J03P05),2024-07-09,0.06,FALSE
J01-9005-1 (J03P05),2024-07-10,0.062,FALSE
J01-9005-1 (J03P05),2024-07-11,0.064,FALSE
J01-9005-1 (J03P05),2024-07-12,0.065,FALSE
J01-9005-1 (J03P05),2024-07-13,0.068,FALSE
J01-9005-1 (J03P05),2024-07-14,0.063,FALSE
J01-9005-1 (J03P05),2024-07-15,0.066,FALSE
J01-9005-1 (J03P05),2024-07-16,0.061,FALSE
J01-9005-1 (J03P05),2024-07-17,0.058,FALSE
J01-9005-1 (J03P05),2024-07-18,0.062,FALSE
J01-9005-1 (J03P05),2024-07-19,0.066,FALSE
J01-9005-1 (J03P05),2024-07-20,0.072,FALSE
J01-9005-1 (J03P05),2024-07-21,0.059,FALSE
J01-9005-1 (J03P05),2024-07-22,0.065,FALSE
J01-9005-1 (J03P05),2024-07-23,0.06,FALSE
J01-9005-1 (J03P05),2024-07-24,0.066,FALSE
J01-9005-1 (J03P05),2024-07-25,0.07,FALSE
J01-9005-1 (J03P05),2024-07-26,0.064,FALSE
J01-9005-1 (J03P05),2024-07-27,0.063,FALSE
J01-9005-1 (J03P05),2024-07-28,0.059,FALSE
J01-9005-1 (J03P05),2024-07-29,0.059,FALSE
J01-9005-1 (J03P05),2024-07-30,0.061,FALSE
J01-9005-1 (J03P05),2024-07-31,0.067,FALSE
J01-9005-1 (J03P05),2024-08-01,0.065,FALSE
J01-9005-1 (J03P05),2024-08-02,0.07,FALSE
J01-9005-1 (J03P05),2024-08-03,0.068,FALSE
J01-9005-1 (J03P05),2024-08-04,0.07,FALSE
J01-9005-1 (J03P05),2024-08-05,0.075,FALSE
J01-9005-1 (J03P05),2024-08-06,0.073,FALSE
J01-9005-1 (J03P05),2024-08-07,0.068,FALSE
J01-9005-1 (J03P05),2024-08-08,0.063,FALSE
J01-9005-1 (J03P05),2024-08-09,0.072,FALSE
J01-9005-1 (J03P05),2024-08-10,0.069,FALSE
J01-9005-1 (J03P05),2024-08-11,0.067,FALSE
J01-9005-1 (J03P05),2024-08-12,0.072,FALSE
J01-9005-1 (J03P05),2024-08-13,0.07,FALSE
J01-9005-1 (J03P05),2024-08-14,0.066,FALSE
J01-9005-1 (J03P05),2024-08-15,0.066,FALSE
J01-9005-1 (J03P05),2024-08-16,0.066,FALSE
J01-9005-1 (J03P05),2024-08-17,0.066,FALSE
J01-9005-1 (J03P05),2024-08-18,0.061,FALSE
J01-9005-1 (J03P05),2024-08-19,0.073,FALSE
J01-9005-1 (J03P05),2024-08-20,0.078,FALSE
J01-9005-1 (J03P05),2024-08-21,0.063,FALSE
J01-9005-1 (J03P05),2024-08-22,0.063,FALSE
J01-9005-1 (J03P05),2024-08-23,0.066,FALSE
J01-9005-1 (J03P05),2024-08-24,0.067,FALSE
J01-9005-1 (J03P05),2024-08-25,0.061,FALSE
J01-9005-1 (J03P05),2024-08-26,0.067,FALSE
J01-9005-1 (J03P05),2024-08-27,0.062,FALSE
J01-9005-1 (J03P05),2024-08-28,0.065,FALSE
J01-9005-1 (J03P05),2024-08-29,0.066,FALSE
J01-9005-1 (J03P05),2024-08-30,0.065,FALSE
J01-9005-1 (J03P05),2024-08-31,0.064,FALSE
J01-9005-1 (J03P05),2024-09-01,0.07,FALSE
J01-9005-1 (J03P05),2024-09-02,0.071,FALSE
J01-9005-1 (J03P05),2024-09-03,0.073,FALSE
J01-9005-1 (J03P05),2024-09-04,0.072,FALSE
J01-9005-1 (J03P05),2024-09-05,0.077,FALSE
J01-9005-1 (J03P05),2024-09-06,0.073,FALSE
J01-9005-1 (J03P05),2024-09-07,0.078,FALSE
J01-9005-1 (J03P05),2024-09-08,0.08,FALSE
J01-9005-1 (J03P05),2024-09-09,0.077,FALSE
J01-9005-1 (J03P05),2024-09-10,0.071,FALSE
J01-9005-1 (J03P05),2024-09-11,0.066,FALSE
