Time,J07_9109_4,J07_9109_4,J07_9109_4,J07_9110_3,J07_9110_3,J07_9110_3,J07_9110_2,J07_9110_2,J07_9110_2
2/9/2024 0:00,64.8,1.75,0.736,25.9,0.2,0.104,,,
2/10/2024 0:00,65.6,0.94,0.12,,,,,,
2/11/2024 0:00,65.9,0.67,0.058,,,,,,
2/12/2024 0:00,65.9,0.6,0.046,,,,,,
2/13/2024 0:00,65.8,0.7,0.068,,,,,,
2/14/2024 0:00,65.8,0.7,0.064,,,,,,
2/15/2024 0:00,65.9,0.63,0.05,,,,,,
2/16/2024 0:00,65.9,0.66,0.055,,,,,,
2/17/2024 0:00,66,0.56,0.042,,,,,,
2/18/2024 0:00,66.1,0.45,0.025,,,,,,
2/19/2024 0:00,65.5,1.07,0.395,,,,,,
2/20/2024 0:00,61,5.56,7.65,,,,,,
2/21/2024 0:00,63.8,2.74,2,,,,,,
2/22/2024 0:00,65.6,0.89,0.105,,,,,,
2/23/2024 0:00,65.8,0.77,0.081,26.4,-0.26,0,,,
2/24/2024 0:00,65.9,0.58,0.043,26.4,-0.31,0,,,
2/25/2024 0:00,66,0.53,0.034,,,,,,
2/26/2024 0:00,66,0.54,0.036,,,,,,
2/27/2024 0:00,66,0.53,0.036,,,,,,
2/28/2024 0:00,66.1,0.42,0.022,,,,,,
2/29/2024 0:00,66.1,0.45,0.025,,,,,,
3/1/2024 0:00,66.1,0.45,0.025,,,,,,
3/2/2024 0:00,64,2.56,2.01,,,,,,
3/3/2024 0:00,65.3,1.18,0.397,,,,,,
3/4/2024 0:00,65.9,0.59,0.043,,,,,,
3/5/2024 0:00,66,0.5,0.03,,,,,,
3/6/2024 0:00,64.5,2,1.85,,,,,,
3/7/2024 0:00,65.7,0.83,0.097,,,,,,
3/8/2024 0:00,66,0.53,0.036,,,,,,
3/9/2024 0:00,66.1,0.45,0.025,,,,,,
3/10/2024 0:00,66.1,0.4,0.02,,,,,,
3/11/2024 0:00,66.1,0.44,0.023,,,,,,
3/12/2024 0:00,66.1,0.43,0.023,,,,,,
3/13/2024 0:00,66.1,0.39,0.018,,,,,,
3/14/2024 0:00,66.1,0.41,0.021,,,,,,
3/15/2024 0:00,64.9,1.59,2.97,,,,,,
3/16/2024 0:00,65.8,0.7,0.067,,,,,,
3/17/2024 0:00,65.9,0.62,0.053,,,,,,
3/18/2024 0:00,65.8,0.78,0.252,,,,,,
3/19/2024 0:00,66.1,0.45,0.029,,,,,,
3/20/2024 0:00,66.1,0.47,0.029,,,,,,
3/21/2024 0:00,66.1,0.42,0.025,,,,,,
3/22/2024 0:00,66.1,0.4,0.021,,,,,,
3/23/2024 0:00,65.4,1.1,0.473,,,,,,
3/24/2024 0:00,66,0.5,0.032,,,,,,
3/25/2024 0:00,66.1,0.46,0.027,,,,,,
3/26/2024 0:00,66.1,0.47,0.028,,,,,,
3/27/2024 0:00,66.1,0.42,0.024,,,,,,
3/28/2024 0:00,66.1,0.41,0.022,,,,,,
3/29/2024 0:00,66.1,0.45,0.026,,,,,,
3/30/2024 0:00,61.7,4.8,7.65,,,,,,
3/31/2024 0:00,61.8,4.71,5.59,,,,,,
4/1/2024 0:00,65.4,1.09,0.169,,,,,,
4/2/2024 0:00,65.8,0.75,0.075,,,,38.4,0.51,0.003
4/3/2024 0:00,65.9,0.67,0.06,,,,38.5,0.45,0.001
4/4/2024 0:00,65.9,0.68,0.061,,,,38.5,0.41,0.001
4/5/2024 0:00,64.8,1.69,1.12,,,,38.2,0.7,0.044
4/6/2024 0:00,65.9,0.65,0.055,,,,38.6,0.38,0
4/7/2024 0:00,65.9,0.59,0.044,,,,38.6,0.35,0
4/8/2024 0:00,66,0.58,0.043,,,,38.6,0.38,0.001
4/9/2024 0:00,66,0.52,0.04,,,,38.6,0.35,0
4/10/2024 0:00,66,0.5,0.032,,,,38.6,0.36,0
4/11/2024 0:00,66,0.5,0.036,,,,38.6,0.34,0
4/12/2024 0:00,66,0.57,0.042,,,,38.6,0.35,0
4/13/2024 0:00,65.1,1.47,1.37,,,,38.4,0.55,0.043
4/14/2024 0:00,65.6,0.92,0.187,,,,,,
4/15/2024 0:00,65.8,0.71,0.073,,,,38.6,0.39,0.001
4/16/2024 0:00,65.9,0.61,0.056,,,,38.6,0.35,0
4/17/2024 0:00,66,0.5,0.035,,,,38.6,0.36,0
4/18/2024 0:00,66,0.51,0.037,,,,38.6,0.34,0
4/19/2024 0:00,65.9,0.61,0.057,,,,,,
4/20/2024 0:00,66.1,0.44,0.025,,,,38.6,0.31,0
4/21/2024 0:00,66,0.49,0.038,,,,38.6,0.34,0.001
4/22/2024 0:00,66,0.52,0.035,,,,,,
4/23/2024 0:00,65.9,0.6,0.063,,,,,,
4/24/2024 0:00,66,0.51,0.034,,,,,,
4/25/2024 0:00,66,0.54,0.053,,,,,,
4/26/2024 0:00,66.1,0.48,0.029,,,,,,
4/27/2024 0:00,66.1,0.44,0.024,,,,38.7,0.26,0
4/28/2024 0:00,66.1,0.39,0.025,,,,38.7,0.27,0
4/29/2024 0:00,66.1,0.4,0.023,,,,38.7,0.29,0
4/30/2024 0:00,66.1,0.47,0.03,,,,38.6,0.32,0.001
5/1/2024 0:00,66.1,0.47,0.031,,,,38.6,0.3,0
5/2/2024 0:00,66.1,0.44,0.026,,,,38.6,0.33,0.004
5/3/2024 0:00,66,0.49,0.033,,,,,,
5/4/2024 0:00,66.1,0.41,0.021,,,,,,
5/5/2024 0:00,65.7,0.84,0.23,,,,,,
5/6/2024 0:00,66.1,0.43,0.025,,,,38.6,0.29,0.001
5/7/2024 0:00,66.1,0.47,0.031,,,,38.6,0.3,0
5/8/2024 0:00,66,0.56,0.048,,,,38.6,0.33,0.001
5/9/2024 0:00,66.1,0.45,0.028,,,,38.6,0.32,0.001
5/10/2024 0:00,66.1,0.46,0.029,,,,38.6,0.29,0
5/11/2024 0:00,66.1,0.44,0.026,,,,38.7,0.28,0
5/12/2024 0:00,66.1,0.4,0.02,,,,38.7,0.26,0
5/13/2024 0:00,66.1,0.46,0.027,,,,38.7,0.27,0
5/14/2024 0:00,66,0.48,0.03,,,,38.6,0.33,0.001
5/15/2024 0:00,66,0.5,0.033,,,,,,
5/16/2024 0:00,65.8,0.71,0.109,,,,,,
5/17/2024 0:00,66,0.52,0.036,,,,,,
5/18/2024 0:00,66.1,0.47,0.029,,,,38.7,0.22,0
5/19/2024 0:00,66.1,0.44,0.024,,,,38.7,0.26,0
5/20/2024 0:00,66.1,0.45,0.026,,,,,,
5/21/2024 0:00,66.1,0.46,0.029,,,,,,
5/22/2024 0:00,66,0.51,0.035,,,,38.5,0.43,0.004
5/23/2024 0:00,66.1,0.47,0.029,,,,,,
5/24/2024 0:00,66,0.53,0.038,,,,,,
5/25/2024 0:00,66,0.5,0.031,,,,,,
5/26/2024 0:00,66.1,0.47,0.029,,,,38.7,0.21,0
5/27/2024 0:00,66,0.57,0.041,,,,38.5,0.44,0.008
5/28/2024 0:00,65.8,0.71,0.08,,,,38.6,0.29,0.001
5/29/2024 0:00,65.8,0.7,0.064,,,,38.6,0.3,0.002
5/30/2024 0:00,65.6,0.89,0.105,,,,38.7,0.27,0.002
5/31/2024 0:00,65.7,0.82,0.09,,,,38.7,0.29,0
6/1/2024 0:00,65.7,0.82,0.089,,,,38.7,0.25,0
6/2/2024 0:00,65.8,0.75,0.086,,,,,,
6/3/2024 0:00,66,0.51,0.035,,,,,,
6/4/2024 0:00,65.9,0.59,0.059,,,,38.6,0.37,0.001
6/5/2024 0:00,65.9,0.61,0.063,,,,38.6,0.33,0.002
6/6/2024 0:00,66.1,0.47,0.034,,,,38.6,0.36,0.004
6/7/2024 0:00,66,0.55,0.047,,,,38.5,0.47,0.005
6/8/2024 0:00,66.1,0.46,0.027,,,,38.5,0.47,0.006
6/9/2024 0:00,66.1,0.46,0.027,,,,,,
6/10/2024 0:00,66.1,0.44,0.03,,,,38.6,0.38,0.003
6/11/2024 0:00,66,0.49,0.036,,,,38.7,0.29,0.001
6/12/2024 0:00,66.1,0.46,0.042,,,,38.5,0.41,0.004
6/13/2024 0:00,66.1,0.39,0.025,,,,38.7,0.24,0.002
6/14/2024 0:00,66.2,0.37,0.024,,,,38.7,0.26,0
6/15/2024 0:00,66.2,0.37,0.019,,,,38.7,0.26,0
6/16/2024 0:00,66.1,0.44,0.026,,,,38.6,0.31,0.001
6/17/2024 0:00,66.1,0.42,0.025,,,,38.6,0.35,0.003
6/18/2024 0:00,66.1,0.42,0.024,,,,38.5,0.48,0.008
6/19/2024 0:00,66.1,0.43,0.028,,,,38.5,0.45,0.006
6/20/2024 0:00,66.1,0.38,0.023,,,,38.5,0.4,0.005
6/21/2024 0:00,66.2,0.35,0.022,,,,38.6,0.3,0.001
6/22/2024 0:00,66.1,0.44,0.029,,,,38.5,0.42,0.005
6/23/2024 0:00,66.2,0.38,0.021,,,,38.6,0.36,0.001
6/24/2024 0:00,66.2,0.32,0.017,,,,38.7,0.28,0
6/25/2024 0:00,66.2,0.32,0.019,26.5,-0.35,0,38.6,0.29,0
6/26/2024 0:00,66.1,0.41,0.024,,,,38.6,0.31,0.001
6/27/2024 0:00,66.1,0.39,0.024,,,,38.7,0.24,0.001
6/28/2024 0:00,66.1,0.39,0.024,,,,38.7,0.25,0
6/29/2024 0:00,66.2,0.3,0.016,,,,,,
6/30/2024 0:00,66.2,0.3,0.015,,,,,,
7/1/2024 0:00,66.2,0.38,0.023,,,,,,
7/2/2024 0:00,66.1,0.38,0.027,,,,,,
7/3/2024 0:00,66.2,0.37,0.029,,,,,,
7/4/2024 0:00,66.1,0.39,0.03,26.5,-0.38,0,,,
7/5/2024 0:00,66.2,0.35,0.022,,,,,,
7/6/2024 0:00,66.1,0.4,0.03,,,,,,
7/7/2024 0:00,66.2,0.34,0.018,,,,,,
7/8/2024 0:00,66.2,0.35,0.022,,,,,,
7/9/2024 0:00,66.1,0.4,0.026,,,,,,
7/10/2024 0:00,66.1,0.45,0.031,,,,,,
7/11/2024 0:00,66,0.49,0.035,,,,,,
7/12/2024 0:00,66.1,0.44,0.03,,,,,,
7/13/2024 0:00,66.1,0.43,0.026,,,,,,
7/14/2024 0:00,66.1,0.39,0.022,,,,,,
7/15/2024 0:00,66.1,0.39,0.023,,,,,,
7/16/2024 0:00,66,0.5,0.04,,,,,,
7/17/2024 0:00,66,0.51,0.05,,,,,,
7/18/2024 0:00,66.1,0.4,0.034,,,,,,
7/19/2024 0:00,66.2,0.31,0.018,,,,,,
7/20/2024 0:00,66.2,0.34,0.023,,,,,,
7/21/2024 0:00,66.2,0.35,0.024,,,,,,
7/22/2024 0:00,66.3,0.28,0.016,,,,,,
7/23/2024 0:00,66.2,0.34,0.024,,,,,,
7/24/2024 0:00,66.2,0.35,0.032,,,,,,
7/25/2024 0:00,66.2,0.3,0.02,,,,,,
7/26/2024 0:00,66.2,0.37,0.029,,,,,,
7/27/2024 0:00,66.2,0.33,0.019,,,,,,
7/28/2024 0:00,66.1,0.41,0.03,,,,,,
7/29/2024 0:00,66.2,0.35,0.028,,,,,,
7/30/2024 0:00,66,0.49,0.051,,,,,,
7/31/2024 0:00,66.1,0.44,0.043,,,,,,
8/1/2024 0:00,66.1,0.39,0.048,,,,,,
8/2/2024 0:00,66.2,0.36,0.03,,,,,,
8/3/2024 0:00,66.2,0.31,0.019,,,,,,
8/4/2024 0:00,66.3,0.26,0.015,,,,,,
8/5/2024 0:00,66.1,0.39,0.03,,,,,,
8/6/2024 0:00,66.2,0.33,0.021,,,,,,
8/7/2024 0:00,66.1,0.47,0.037,,,,,,
8/8/2024 0:00,66.1,0.43,0.03,,,,,,
8/9/2024 0:00,66.2,0.37,0.024,,,,,,
8/10/2024 0:00,66.2,0.35,0.018,,,,,,
8/11/2024 0:00,66.2,0.31,0.017,,,,,,
8/12/2024 0:00,66.2,0.32,0.02,,,,,,
8/13/2024 0:00,66.2,0.34,0.023,,,,,,
8/14/2024 0:00,66.2,0.34,0.022,,,,,,
8/15/2024 0:00,66.2,0.34,0.026,,,,,,
8/16/2024 0:00,66.2,0.31,0.018,,,,,,
8/17/2024 0:00,66.1,0.39,0.021,,,,,,
8/18/2024 0:00,66.3,0.26,0.012,,,,,,
8/19/2024 0:00,66.2,0.31,0.02,,,,,,
8/20/2024 0:00,66.2,0.31,0.016,,,,,,
8/21/2024 0:00,66.2,0.34,0.019,,,,,,
8/22/2024 0:00,66.1,0.39,0.032,,,,,,
8/23/2024 0:00,66.1,0.44,0.029,,,,,,
8/24/2024 0:00,66.2,0.33,0.014,,,,,,
8/25/2024 0:00,66.2,0.31,0.015,,,,,,
8/26/2024 0:00,66.3,0.26,0.017,,,,,,
8/27/2024 0:00,66.1,0.44,0.035,,,,,,
8/28/2024 0:00,66.1,0.43,0.03,,,,,,
8/29/2024 0:00,66.2,0.34,0.018,,,,,,
8/30/2024 0:00,66.2,0.37,0.02,,,,,,
8/31/2024 0:00,66.2,0.35,0.02,,,,,,
9/1/2024 0:00,66.2,0.34,0.018,,,,,,
9/2/2024 0:00,66.2,0.36,0.026,,,,,,
9/3/2024 0:00,66.2,0.34,0.024,,,,,,
9/4/2024 0:00,66.2,0.33,0.023,,,,,,
9/5/2024 0:00,66.2,0.32,0.017,,,,,,
9/6/2024 0:00,66.2,0.32,0.019,,,,,,
9/7/2024 0:00,66.2,0.29,0.016,,,,,,
9/8/2024 0:00,66.3,0.21,0.007,,,,,,
9/9/2024 0:00,66.2,0.29,0.016,,,,,,
9/10/2024 0:00,66.2,0.31,0.021,,,,,,
9/11/2024 0:00,66.1,0.43,0.024,,,,,,
9/12/2024 0:00,66.1,0.42,0.024,,,,,,
9/13/2024 0:00,66.1,0.43,0.024,,,,,,
9/14/2024 0:00,66.1,0.42,0.021,,,,,,
9/15/2024 0:00,66.1,0.41,0.021,,,,,,
9/16/2024 0:00,66.2,0.37,0.02,,,,,,
9/17/2024 0:00,66.1,0.46,0.03,,,,,,
9/18/2024 0:00,66.1,0.47,0.03,,,,,,
9/19/2024 0:00,65.8,0.77,0.09,,,,,,
9/20/2024 0:00,65.9,0.62,0.052,,,,,,
9/21/2024 0:00,66,0.53,0.037,,,,,,
9/22/2024 0:00,66,0.53,0.04,,,,,,
9/23/2024 0:00,65.9,0.59,0.057,,,,,,
9/24/2024 0:00,66,0.5,0.036,,,,,,
9/25/2024 0:00,66,0.52,0.038,,,,,,
9/26/2024 0:00,66.1,0.42,0.022,,,,,,
9/27/2024 0:00,66.1,0.43,0.025,,,,,,
9/28/2024 0:00,66.1,0.45,0.032,,,,,,
9/29/2024 0:00,66.1,0.4,0.022,,,,,,
9/30/2024 0:00,66.1,0.39,0.024,,,,,,
10/1/2024 0:00,66.1,0.47,0.038,,,,,,
