"","AvgDischarge","FacilityID","FlowCondition","ObsRecordDate","PersistentFlow","FlowConnectivity","Priority","PrioritizationScore2022","FloatDischargeCFS","VolumeDischargeCFS","PointY","PointX","Juris in Trib","Acres","AREA","PERCENTAGE","area_acres","Juris Discharge Point"
"26",0.021,"L01-125-2","Pooled or Ponded",2021-05-11,"Yes","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65543421,-117.55926841,"RANCHO SANTA MARGARITA",54.43807367,54.43807633,48.06020524,113.27048633,"RANCHO SANTA MARGARITA"
"27",NA,"L01-218-1","Pooled or Ponded",2021-05-11,"Yes",NA,"Not A Priority",NA,NA,NA,33.63184411,-117.56329544,"ORANGE CO",1.797130392,1.057408482,1.588868781,66.55096754,"RANCHO SANTA MARGARITA"
"28",NA,"L01-218-1","Pooled or Ponded",2021-05-11,"Yes",NA,"Not A Priority",NA,NA,NA,33.63184411,-117.56329544,"RANCHO SANTA MARGARITA",65.49361383,65.49361704,98.41112993,66.55096754,"RANCHO SANTA MARGARITA"
"29",NA,"L01-218-1","Pooled or Ponded",2021-09-27,"Yes","Undetermined","Not A Priority",NA,NA,NA,33.63184411,-117.56329544,"ORANGE CO",1.797130392,1.057408482,1.588868781,66.55096754,"RANCHO SANTA MARGARITA"
"30",NA,"L01-218-1","Pooled or Ponded",2021-09-27,"Yes","Undetermined","Not A Priority",NA,NA,NA,33.63184411,-117.56329544,"RANCHO SANTA MARGARITA",65.49361383,65.49361704,98.41112993,66.55096754,"RANCHO SANTA MARGARITA"
"31",NA,"L01-218-1","Pooled or Ponded",2023-06-13,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.63184411,-117.56329544,"ORANGE CO",1.797130392,1.057408482,1.588868781,66.55096754,"RANCHO SANTA MARGARITA"
"32",NA,"L01-218-1","Pooled or Ponded",2023-06-13,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.63184411,-117.56329544,"RANCHO SANTA MARGARITA",65.49361383,65.49361704,98.41112993,66.55096754,"RANCHO SANTA MARGARITA"
"33",0.026115,"L01-218-4","Flowing",2021-09-22,"Yes","Direct Connection","Priority",48,0.021302,NA,33.63861941,-117.5692492,"RANCHO SANTA MARGARITA",37.33154539,37.33154721,100,37.33151421,"RANCHO SANTA MARGARITA"
"34",0.026115,"L01-218-4","Flowing",2021-05-13,"Yes","Partial - Significant Distance","Priority",48,0.018,0.006,33.63861941,-117.5692492,"RANCHO SANTA MARGARITA",37.33154539,37.33154721,100,37.33151421,"RANCHO SANTA MARGARITA"
"35",0.026115,"L01-218-4","Flowing",2022-09-15,"Yes","Partial - Significant Distance","Priority",48,0.0288,0.006,33.63861941,-117.5692492,"RANCHO SANTA MARGARITA",37.33154539,37.33154721,100,37.33151421,"RANCHO SANTA MARGARITA"
"36",0.026115,"L01-218-4","Flowing",2023-08-10,"Yes","Direct Connection","Priority",48,0.059063,NA,33.63861941,-117.5692492,"RANCHO SANTA MARGARITA",37.33154539,37.33154721,100,37.33151421,"RANCHO SANTA MARGARITA"
"37",0.026115,"L01-218-4","Flowing",2022-07-26,"Yes","Partial - Significant Distance","Priority",48,0.02475,NA,33.63861941,-117.5692492,"RANCHO SANTA MARGARITA",37.33154539,37.33154721,100,37.33151421,"RANCHO SANTA MARGARITA"
"38",0.026115,"L01-218-4","Flowing",2023-06-13,"Yes","Direct Connection","Priority",48,NA,0.01,33.63861941,-117.5692492,"RANCHO SANTA MARGARITA",37.33154539,37.33154721,100,37.33151421,"RANCHO SANTA MARGARITA"
"39",0.009971,"L02-198-1 (L02P29)","Pooled or Ponded",2023-06-12,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",43,NA,NA,33.6089755,-117.62622119,NA,NA,NA,NA,NA,"RANCHO SANTA MARGARITA"
"40",0.009971,"L02-198-1 (L02P29)","Flowing",2022-07-27,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",43,NA,NA,33.6089755,-117.62622119,NA,NA,NA,NA,NA,"RANCHO SANTA MARGARITA"
"41",0.009971,"L02-198-1 (L02P29)","Flowing",2023-08-11,"Yes","Direct Connection","Priority",43,0.016457,NA,33.6089755,-117.62622119,NA,NA,NA,NA,NA,"RANCHO SANTA MARGARITA"
"42",0.009971,"L02-198-1 (L02P29)","Flowing",2021-05-12,"Yes","Direct Connection","Priority",43,0.0016,0.001,33.6089755,-117.62622119,NA,NA,NA,NA,NA,"RANCHO SANTA MARGARITA"
"43",0.009971,"L02-198-1 (L02P29)","Flowing",2022-09-20,"Yes","Partial - Significant Distance","Priority",43,0.012,NA,33.6089755,-117.62622119,NA,NA,NA,NA,NA,"RANCHO SANTA MARGARITA"
"44",0.166774,"L02-166-3 (L02P26)","Flowing",2022-08-25,"Yes","Undetermined","Priority",83,0.042654,0.026,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"45",0.166774,"L02-166-3 (L02P26)","Flowing",2022-08-25,"Yes","Undetermined","Priority",83,0.042654,0.026,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"46",0.166774,"L02-166-3 (L02P26)","Flowing",2023-06-22,"Yes","Undetermined","Priority",83,0.09,0.04,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"47",0.166774,"L02-166-3 (L02P26)","Flowing",2023-06-22,"Yes","Undetermined","Priority",83,0.09,0.04,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"48",0.166774,"L02-166-3 (L02P26)","Flowing",2021-07-19,"Yes","Undetermined","Priority",83,0.54,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"49",0.166774,"L02-166-3 (L02P26)","Flowing",2021-07-19,"Yes","Undetermined","Priority",83,0.54,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"50",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-02,"Yes","Undetermined","Priority",83,0.661143,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"51",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-02,"Yes","Undetermined","Priority",83,0.661143,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"52",0.166774,"L02-166-3 (L02P26)","Flowing",2022-11-21,"Yes","Undetermined","Priority",83,0.122222,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"53",0.166774,"L02-166-3 (L02P26)","Flowing",2022-11-21,"Yes","Undetermined","Priority",83,0.122222,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"54",0.166774,"L02-166-3 (L02P26)","Flowing",2021-07-15,"Yes","Undetermined","Priority",83,0.190667,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"55",0.166774,"L02-166-3 (L02P26)","Flowing",2021-07-15,"Yes","Undetermined","Priority",83,0.190667,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"56",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-17,"Yes","Undetermined","Priority",83,0.176,0.105,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"57",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-17,"Yes","Undetermined","Priority",83,0.176,0.105,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"58",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-09,"Yes","Undetermined","Priority",83,0.291429,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"59",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-09,"Yes","Undetermined","Priority",83,0.291429,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"60",0.166774,"L02-166-3 (L02P26)","Flowing",2023-09-13,"Yes","Undetermined","Priority",83,0.04033,0.042,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"61",0.166774,"L02-166-3 (L02P26)","Flowing",2023-09-13,"Yes","Undetermined","Priority",83,0.04033,0.042,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"62",0.166774,"L02-166-3 (L02P26)","Flowing",2021-06-03,"Yes","Undetermined","Priority",83,0.294194,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"63",0.166774,"L02-166-3 (L02P26)","Flowing",2021-06-03,"Yes","Undetermined","Priority",83,0.294194,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"64",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-11,"Yes","Undetermined","Priority",83,0.264,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"65",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-11,"Yes","Undetermined","Priority",83,0.264,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"66",0.166774,"L02-166-3 (L02P26)","Flowing",2022-06-27,"Yes","Undetermined","Priority",83,0.033638,0.021,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"67",0.166774,"L02-166-3 (L02P26)","Flowing",2022-06-27,"Yes","Undetermined","Priority",83,0.033638,0.021,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"68",0.014251,"L02-622-1 (L02P28)","Pooled or Ponded",2021-05-12,"Unknown","Undetermined","Not A Priority",NA,NA,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"69",0.014251,"L02-622-1 (L02P28)","Other - See Comments",2021-09-28,"Unknown","Undetermined","Not A Priority",NA,0.0078,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"70",0.014251,"L02-622-1 (L02P28)","Dry",2023-06-12,"Unknown","Unsafe to Access","Not A Priority",NA,NA,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"71",0.014251,"L02-622-1 (L02P28)","Pooled or Ponded",2022-07-27,"Unknown","Undetermined","Not A Priority",NA,NA,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"72",0.014251,"L02-622-1 (L02P28)","Other - See Comments",2023-08-10,"Unknown",NA,"Not A Priority",NA,NA,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"73",0.014251,"L02-622-1 (L02P28)","Flowing",2022-09-20,"Unknown","Undetermined","Not A Priority",NA,NA,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"74",0.339039,"L02-641-2","Flowing",2023-07-18,"Yes","Direct Connection","Priority",71,0.266197,0.129,33.6311147,-117.59485292,"ORANGE CO",9.255604021,5.44587874,0.587888306,926.34500026,"RANCHO SANTA MARGARITA"
"75",0.339039,"L02-641-2","Flowing",2023-07-18,"Yes","Direct Connection","Priority",71,0.266197,0.129,33.6311147,-117.59485292,"RANCHO SANTA MARGARITA",920.8998951,920.8999402,99.41211166,926.34500026,"RANCHO SANTA MARGARITA"
"76",0.339039,"L02-641-2","Flowing",2022-08-25,"Yes","Direct Connection","Priority",71,0.228874,0.009,33.6311147,-117.59485292,"ORANGE CO",9.255604021,5.44587874,0.587888306,926.34500026,"RANCHO SANTA MARGARITA"
"77",0.339039,"L02-641-2","Flowing",2022-08-25,"Yes","Direct Connection","Priority",71,0.228874,0.009,33.6311147,-117.59485292,"RANCHO SANTA MARGARITA",920.8998951,920.8999402,99.41211166,926.34500026,"RANCHO SANTA MARGARITA"
"78",0.339039,"L02-641-2","Flowing",2022-06-27,"Yes","Direct Connection","Priority",71,0.5175,0.05,33.6311147,-117.59485292,"ORANGE CO",9.255604021,5.44587874,0.587888306,926.34500026,"RANCHO SANTA MARGARITA"
"79",0.339039,"L02-641-2","Flowing",2022-06-27,"Yes","Direct Connection","Priority",71,0.5175,0.05,33.6311147,-117.59485292,"RANCHO SANTA MARGARITA",920.8998951,920.8999402,99.41211166,926.34500026,"RANCHO SANTA MARGARITA"
"80",0.339039,"L02-641-2","Flowing",2023-07-11,"Yes","Direct Connection","Priority",71,0.097166,0.046,33.6311147,-117.59485292,"ORANGE CO",9.255604021,5.44587874,0.587888306,926.34500026,"RANCHO SANTA MARGARITA"
"81",0.339039,"L02-641-2","Flowing",2023-07-11,"Yes","Direct Connection","Priority",71,0.097166,0.046,33.6311147,-117.59485292,"RANCHO SANTA MARGARITA",920.8998951,920.8999402,99.41211166,926.34500026,"RANCHO SANTA MARGARITA"
"82",0.339039,"L02-641-2","Flowing",2023-07-25,"Yes","Undetermined","Priority",71,0.185238,0.108,33.6311147,-117.59485292,"ORANGE CO",9.255604021,5.44587874,0.587888306,926.34500026,"RANCHO SANTA MARGARITA"
"83",0.339039,"L02-641-2","Flowing",2023-07-25,"Yes","Undetermined","Priority",71,0.185238,0.108,33.6311147,-117.59485292,"RANCHO SANTA MARGARITA",920.8998951,920.8999402,99.41211166,926.34500026,"RANCHO SANTA MARGARITA"
"84",0.339039,"L02-641-2","Flowing",2023-08-08,"Yes","Direct Connection","Priority",71,0.6,0.052,33.6311147,-117.59485292,"ORANGE CO",9.255604021,5.44587874,0.587888306,926.34500026,"RANCHO SANTA MARGARITA"
"85",0.339039,"L02-641-2","Flowing",2023-08-08,"Yes","Direct Connection","Priority",71,0.6,0.052,33.6311147,-117.59485292,"RANCHO SANTA MARGARITA",920.8998951,920.8999402,99.41211166,926.34500026,"RANCHO SANTA MARGARITA"
"86",0.339039,"L02-641-2","Flowing",2023-06-22,"Yes","Direct Connection","Priority",71,0.119397,0.025,33.6311147,-117.59485292,"ORANGE CO",9.255604021,5.44587874,0.587888306,926.34500026,"RANCHO SANTA MARGARITA"
"87",0.339039,"L02-641-2","Flowing",2023-06-22,"Yes","Direct Connection","Priority",71,0.119397,0.025,33.6311147,-117.59485292,"RANCHO SANTA MARGARITA",920.8998951,920.8999402,99.41211166,926.34500026,"RANCHO SANTA MARGARITA"
"88",0.339039,"L02-641-2","Flowing",2023-08-01,"Yes","Undetermined","Priority",71,0.125207,0.062,33.6311147,-117.59485292,"ORANGE CO",9.255604021,5.44587874,0.587888306,926.34500026,"RANCHO SANTA MARGARITA"
"89",0.339039,"L02-641-2","Flowing",2023-08-01,"Yes","Undetermined","Priority",71,0.125207,0.062,33.6311147,-117.59485292,"RANCHO SANTA MARGARITA",920.8998951,920.8999402,99.41211166,926.34500026,"RANCHO SANTA MARGARITA"
"90",0.339039,"L02-641-2","Flowing",2021-06-03,"Yes","Direct Connection","Priority",71,0.366279,NA,33.6311147,-117.59485292,"ORANGE CO",9.255604021,5.44587874,0.587888306,926.34500026,"RANCHO SANTA MARGARITA"
"91",0.339039,"L02-641-2","Flowing",2021-06-03,"Yes","Direct Connection","Priority",71,0.366279,NA,33.6311147,-117.59485292,"RANCHO SANTA MARGARITA",920.8998951,920.8999402,99.41211166,926.34500026,"RANCHO SANTA MARGARITA"
"92",0.339039,"L02-641-2","Flowing",2021-08-09,"Yes","Direct Connection","Priority",71,0.337826,NA,33.6311147,-117.59485292,"ORANGE CO",9.255604021,5.44587874,0.587888306,926.34500026,"RANCHO SANTA MARGARITA"
"93",0.339039,"L02-641-2","Flowing",2021-08-09,"Yes","Direct Connection","Priority",71,0.337826,NA,33.6311147,-117.59485292,"RANCHO SANTA MARGARITA",920.8998951,920.8999402,99.41211166,926.34500026,"RANCHO SANTA MARGARITA"
"94",0.053353,"L01-223-1 (L08TBN1)","Flowing",2022-08-25,"Yes","Undetermined","Priority",52,0.004,0,33.62071568,-117.56462552,"ORANGE CO",9.96903579,5.865652846,4.285274231,136.87916674,"RANCHO SANTA MARGARITA"
"95",0.053353,"L01-223-1 (L08TBN1)","Flowing",2022-08-25,"Yes","Undetermined","Priority",52,0.004,0,33.62071568,-117.56462552,"RANCHO SANTA MARGARITA",131.0136287,131.0136351,95.71472594,136.87916674,"RANCHO SANTA MARGARITA"
"96",0.053353,"L01-223-1 (L08TBN1)","Flowing",2022-06-27,"Yes","Undetermined","Priority",52,0.000833,NA,33.62071568,-117.56462552,"ORANGE CO",9.96903579,5.865652846,4.285274231,136.87916674,"RANCHO SANTA MARGARITA"
"97",0.053353,"L01-223-1 (L08TBN1)","Flowing",2022-06-27,"Yes","Undetermined","Priority",52,0.000833,NA,33.62071568,-117.56462552,"RANCHO SANTA MARGARITA",131.0136287,131.0136351,95.71472594,136.87916674,"RANCHO SANTA MARGARITA"
"98",0.053353,"L01-223-1 (L08TBN1)","Flowing",2023-06-22,"Yes",NA,"Priority",52,0.14944,0.035,33.62071568,-117.56462552,"ORANGE CO",9.96903579,5.865652846,4.285274231,136.87916674,"RANCHO SANTA MARGARITA"
"99",0.053353,"L01-223-1 (L08TBN1)","Flowing",2023-06-22,"Yes",NA,"Priority",52,0.14944,0.035,33.62071568,-117.56462552,"RANCHO SANTA MARGARITA",131.0136287,131.0136351,95.71472594,136.87916674,"RANCHO SANTA MARGARITA"
"100",0.053353,"L01-223-1 (L08TBN1)","Flowing",2021-05-11,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",52,0.0074,NA,33.62071568,-117.56462552,"ORANGE CO",9.96903579,5.865652846,4.285274231,136.87916674,"RANCHO SANTA MARGARITA"
"101",0.053353,"L01-223-1 (L08TBN1)","Flowing",2021-05-11,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",52,0.0074,NA,33.62071568,-117.56462552,"RANCHO SANTA MARGARITA",131.0136287,131.0136351,95.71472594,136.87916674,"RANCHO SANTA MARGARITA"
"102",0.053353,"L01-223-1 (L08TBN1)","Flowing",2021-08-09,"Yes","Undetermined","Priority",52,0.21,NA,33.62071568,-117.56462552,"ORANGE CO",9.96903579,5.865652846,4.285274231,136.87916674,"RANCHO SANTA MARGARITA"
"103",0.053353,"L01-223-1 (L08TBN1)","Flowing",2021-08-09,"Yes","Undetermined","Priority",52,0.21,NA,33.62071568,-117.56462552,"RANCHO SANTA MARGARITA",131.0136287,131.0136351,95.71472594,136.87916674,"RANCHO SANTA MARGARITA"
"104",0.053353,"L01-223-1 (L08TBN1)","Flowing",2023-09-13,"Yes","Undetermined","Priority",52,0.0084,0,33.62071568,-117.56462552,"ORANGE CO",9.96903579,5.865652846,4.285274231,136.87916674,"RANCHO SANTA MARGARITA"
"105",0.053353,"L01-223-1 (L08TBN1)","Flowing",2023-09-13,"Yes","Undetermined","Priority",52,0.0084,0,33.62071568,-117.56462552,"RANCHO SANTA MARGARITA",131.0136287,131.0136351,95.71472594,136.87916674,"RANCHO SANTA MARGARITA"
"106",0.163333,"L02-640-1 (L11P02)","Other - See Comments",2023-08-10,"Unknown",NA,"Not A Priority",NA,NA,NA,33.61878658,-117.60923769,"RANCHO SANTA MARGARITA",508.8459889,508.8460138,100,508.84556392,"RANCHO SANTA MARGARITA"
"107",0.163333,"L02-640-1 (L11P02)","Flowing",2023-06-13,"Unknown","Direct Connection","Not A Priority",NA,NA,NA,33.61878658,-117.60923769,"RANCHO SANTA MARGARITA",508.8459889,508.8460138,100,508.84556392,"RANCHO SANTA MARGARITA"
