"","AvgDischarge","FacilityID","FlowCondition","ObsRecordDate","PersistentFlow","FlowConnectivity","Priority","PrioritizationScore2022","FloatDischargeCFS","VolumeDischargeCFS","PointY","PointX","Juris in Trib","Acres","AREA","PERCENTAGE","area_acres","Juris Discharge Point"
"17",0.588719,"J06-10011-1 (J06P01)","Flowing",2022-07-13,"Yes","Direct Connection","Priority",98,0.53823,NA,33.59504096,-117.71576223,"ALISO VIEJO",143.1188236,139.1233826,14.86516439,935.90125176,"ALISO VIEJO"
"18",0.588719,"J06-10011-1 (J06P01)","Flowing",2022-07-13,"Yes","Direct Connection","Priority",98,0.53823,NA,33.59504096,-117.71576223,"LAGUNA HILLS",237.2873008,195.1358603,20.85002958,935.90125176,"ALISO VIEJO"
"19",0.588719,"J06-10011-1 (J06P01)","Flowing",2022-07-13,"Yes","Direct Connection","Priority",98,0.53823,NA,33.59504096,-117.71576223,"LAGUNA WOODS",829.0781602,357.1633736,38.1624725,935.90125176,"ALISO VIEJO"
"20",0.588719,"J06-10011-1 (J06P01)","Flowing",2022-07-13,"Yes","Direct Connection","Priority",98,0.53823,NA,33.59504096,-117.71576223,"LAKE FOREST",693.7997852,214.9005429,22.96186189,935.90125176,"ALISO VIEJO"
"21",0.588719,"J06-10011-1 (J06P01)","Flowing",2021-05-26,"Yes","Partial - Significant Distance","Priority",98,0.55,NA,33.59504096,-117.71576223,"ALISO VIEJO",143.1188236,139.1233826,14.86516439,935.90125176,"ALISO VIEJO"
"22",0.588719,"J06-10011-1 (J06P01)","Flowing",2021-05-26,"Yes","Partial - Significant Distance","Priority",98,0.55,NA,33.59504096,-117.71576223,"LAGUNA HILLS",237.2873008,195.1358603,20.85002958,935.90125176,"ALISO VIEJO"
"23",0.588719,"J06-10011-1 (J06P01)","Flowing",2021-05-26,"Yes","Partial - Significant Distance","Priority",98,0.55,NA,33.59504096,-117.71576223,"LAGUNA WOODS",829.0781602,357.1633736,38.1624725,935.90125176,"ALISO VIEJO"
"24",0.588719,"J06-10011-1 (J06P01)","Flowing",2021-05-26,"Yes","Partial - Significant Distance","Priority",98,0.55,NA,33.59504096,-117.71576223,"LAKE FOREST",693.7997852,214.9005429,22.96186189,935.90125176,"ALISO VIEJO"
"25",0.588719,"J06-10011-1 (J06P01)","Flowing",2021-09-09,"Yes",NA,"Priority",98,0.997333,NA,33.59504096,-117.71576223,"ALISO VIEJO",143.1188236,139.1233826,14.86516439,935.90125176,"ALISO VIEJO"
"26",0.588719,"J06-10011-1 (J06P01)","Flowing",2021-09-09,"Yes",NA,"Priority",98,0.997333,NA,33.59504096,-117.71576223,"LAGUNA HILLS",237.2873008,195.1358603,20.85002958,935.90125176,"ALISO VIEJO"
"27",0.588719,"J06-10011-1 (J06P01)","Flowing",2021-09-09,"Yes",NA,"Priority",98,0.997333,NA,33.59504096,-117.71576223,"LAGUNA WOODS",829.0781602,357.1633736,38.1624725,935.90125176,"ALISO VIEJO"
"28",0.588719,"J06-10011-1 (J06P01)","Flowing",2021-09-09,"Yes",NA,"Priority",98,0.997333,NA,33.59504096,-117.71576223,"LAKE FOREST",693.7997852,214.9005429,22.96186189,935.90125176,"ALISO VIEJO"
"29",0.588719,"J06-10011-1 (J06P01)","Flowing",2023-04-26,"Yes",NA,"Priority",98,NA,NA,33.59504096,-117.71576223,"ALISO VIEJO",143.1188236,139.1233826,14.86516439,935.90125176,"ALISO VIEJO"
"30",0.588719,"J06-10011-1 (J06P01)","Flowing",2023-04-26,"Yes",NA,"Priority",98,NA,NA,33.59504096,-117.71576223,"LAGUNA HILLS",237.2873008,195.1358603,20.85002958,935.90125176,"ALISO VIEJO"
"31",0.588719,"J06-10011-1 (J06P01)","Flowing",2023-04-26,"Yes",NA,"Priority",98,NA,NA,33.59504096,-117.71576223,"LAGUNA WOODS",829.0781602,357.1633736,38.1624725,935.90125176,"ALISO VIEJO"
"32",0.588719,"J06-10011-1 (J06P01)","Flowing",2023-04-26,"Yes",NA,"Priority",98,NA,NA,33.59504096,-117.71576223,"LAKE FOREST",693.7997852,214.9005429,22.96186189,935.90125176,"ALISO VIEJO"
"33",0.588719,"J06-10011-1 (J06P01)","Flowing",2023-05-30,"Yes","Partial - Significant Distance","Priority",98,0.436364,NA,33.59504096,-117.71576223,"ALISO VIEJO",143.1188236,139.1233826,14.86516439,935.90125176,"ALISO VIEJO"
"34",0.588719,"J06-10011-1 (J06P01)","Flowing",2023-05-30,"Yes","Partial - Significant Distance","Priority",98,0.436364,NA,33.59504096,-117.71576223,"LAGUNA HILLS",237.2873008,195.1358603,20.85002958,935.90125176,"ALISO VIEJO"
"35",0.588719,"J06-10011-1 (J06P01)","Flowing",2023-05-30,"Yes","Partial - Significant Distance","Priority",98,0.436364,NA,33.59504096,-117.71576223,"LAGUNA WOODS",829.0781602,357.1633736,38.1624725,935.90125176,"ALISO VIEJO"
"36",0.588719,"J06-10011-1 (J06P01)","Flowing",2023-05-30,"Yes","Partial - Significant Distance","Priority",98,0.436364,NA,33.59504096,-117.71576223,"LAKE FOREST",693.7997852,214.9005429,22.96186189,935.90125176,"ALISO VIEJO"
"37",0.140085,"J06-9079-1 (J06P03)","Flowing",2022-06-23,"Yes","Direct Connection","Priority",70,0.096183,NA,33.59226263,-117.71564215,"ALISO VIEJO",368.9742325,358.6735973,98.05519597,365.7871229,"ALISO VIEJO"
"38",0.140085,"J06-9079-1 (J06P03)","Flowing",2023-05-30,"Yes","Partial - Significant Distance","Priority",70,0.0384,0.02,33.59226263,-117.71564215,"ALISO VIEJO",368.9742325,358.6735973,98.05519597,365.7871229,"ALISO VIEJO"
"39",0.140085,"J06-9079-1 (J06P03)","Flowing",2021-05-26,"Yes","Partial - Significant Distance","Priority",70,0.09,NA,33.59226263,-117.71564215,"ALISO VIEJO",368.9742325,358.6735973,98.05519597,365.7871229,"ALISO VIEJO"
"40",0.140085,"J06-9079-1 (J06P03)","Flowing",2022-08-22,"Yes","Direct Connection","Priority",70,0.013333,0.011,33.59226263,-117.71564215,"ALISO VIEJO",368.9742325,358.6735973,98.05519597,365.7871229,"ALISO VIEJO"
"41",0.140085,"J06-9079-1 (J06P03)","Flowing",2023-08-09,"Yes","Partial - Significant Distance","Priority",70,1.256075,0.049,33.59226263,-117.71564215,"ALISO VIEJO",368.9742325,358.6735973,98.05519597,365.7871229,"ALISO VIEJO"
"42",0.140085,"J06-9079-1 (J06P03)","Flowing",2021-09-09,"Yes","Direct Connection","Priority",70,0.083636,NA,33.59226263,-117.71564215,"ALISO VIEJO",368.9742325,358.6735973,98.05519597,365.7871229,"ALISO VIEJO"
"43",0.140085,"J06-9079-1 (J06P03)","Flowing",2022-07-13,"Yes","Direct Connection","Priority",70,0.058,0.032,33.59226263,-117.71564215,"ALISO VIEJO",368.9742325,358.6735973,98.05519597,365.7871229,"ALISO VIEJO"
"44",0.140085,"J06-9079-1 (J06P03)","Flowing",2022-07-13,"Yes","Direct Connection","Priority",70,0.058,0.019,33.59226263,-117.71564215,"ALISO VIEJO",368.9742325,358.6735973,98.05519597,365.7871229,"ALISO VIEJO"
"45",0.140085,"J06-9079-1 (J06P03)","Flowing",2023-04-26,"Yes",NA,"Priority",70,0.018413,0.04,33.59226263,-117.71564215,"ALISO VIEJO",368.9742325,358.6735973,98.05519597,365.7871229,"ALISO VIEJO"
