FACILITYID,EMC_Group,RC,RC_WMAcf,EMC_Group_Area,Area_Rainfall,Trib_LU_Volume_RC,Trib_LU_Volume_RC_WMAcf,TotalVol_RC,TotalVol_RC_WMAcf,"Copper, Total - Dissolved - mg/L","Copper, Total - Total - mg/L",Fecal coliforms - Total - CFU/100 mL,"Lead, Total - Total - mg/L",TN - Total - mg/L,TP - Total - mg/L,TSS - Total - mg/L,"Zinc, Total - Dissolved - mg/L","Zinc, Total - Total - mg/L",RC_Group,RC_M
I00-11437-1,business,0.486,0.12161927879041888,6.210860686,20.2,5.0811051272166,1.271523335453462,328.59957269694803,67.43589739758283,0.11541844614182337,0.16745492452196375,278596848932.4871,0.00860252420337201,41.23256624866258,3.688091588763131,242.64369726962198,0.6095611290536321,0.9714779289850619,Commercial,0.3203016201832238
I00-11437-1,developed open space,0.217,0.03558707832292528,28.935515077,20.2,10.569661399043484,1.733379576288297,328.59957269694803,67.43589739758283,0.00951659680968715,0.1340222870905816,642697059365.0535,0.017321171754800545,93.58300936162486,9.36629409120015,808.9988678044881,0.28049593451161636,0.31310030000734085,Developed Open Space,0.3203016201832238
I00-11437-1,multi-family,0.485,0.13696337177934276,0.120777457,20.2,0.09860472885241668,0.02784584770518521,328.59957269694803,67.43589739758283,0.002219324233629428,0.0027897620928467874,4983169830.215412,1.409849104525515e-4,1.0005002028894137,0.07694025138874111,3.909374587407003,0.006152045498608878,0.012225088797120672,Multi-family Residential,0.3203016201832238
I00-11437-1,open space,0.078,0.01509272325584778,150.64997512,20.2,19.780341733256,3.827425944693964,328.59957269694803,67.43589739758283,0.016282252777043246,0.20915947550902544,70501965530.88492,0.03687132429391055,76.91502516330183,4.146040107362226,2322.6312657014682,0.42395915219048236,0.45436176672655404,Open Space,0.3203016201832238
I00-11437-1,single family,0.405,0.07981888209877125,342.6361179,20.2,233.592173378325,46.03720036069199,328.59957269694803,67.43589739758283,5.282507707799995,7.814800039048207,17514036342642.463,0.48126963158585656,1971.535386722028,217.79702539272444,19153.81338258546,10.133111126843298,29.361242731084694,Single Family Residential,0.3203016201832238
I00-11437-1,surface street,0.471,0.09285404040906696,58.29270414,20.2,46.217370477398994,9.11140039471173,328.59957269694803,67.43589739758283,1.301463123600429,1.8599868376667856,2583376858544.2505,0.14612196584574713,399.3548275000284,47.35034187851398,3422.9343030313576,3.966517246676051,8.551960751555717,Streets and Roads,0.3203016201832238
I00-11453-1,business,0.422,0.14449337642180793,24.44795845,20.2,17.367014750931666,5.946489572818626,203.97202796074092,43.041201613708175,0.3944956474011585,0.5723542559101084,952232922530.3848,0.029403084761021065,140.93126757476838,12.605750013269878,829.3464835297603,2.0834556370747794,3.320472830313259,Education,0.3542095813729413
I00-11453-1,business,0.486,0.12161927879041888,2.163212501,20.2,1.7697241470681,0.4428653794740977,203.97202796074092,43.041201613708175,0.040199682163662605,0.05832373392249092,97033924413.79977,0.002996217245515817,14.361101829006243,1.2845443221144819,84.51161694959099,0.2123071698363468,0.3383610270253091,Commercial,0.3542095813729413
I00-11453-1,developed open space,0.217,0.03558707832292528,13.28202051,20.2,4.8517007252945,0.7956583120297178,203.97202796074092,43.041201613708175,0.004368321547942193,0.06151909724769863,295011701070.032,0.007950788430490447,42.956603551758626,4.299329384355655,371.34778925317926,0.12875363529008813,0.14371973663915208,Developed Open Space,0.3542095813729413
I00-11453-1,multi-family,0.485,0.13696337177934276,5.879925016,20.2,4.800468781812666,1.3556461659351275,203.97202796074092,43.041201613708175,0.10804549461521362,0.13581666915224364,242600446072.1512,0.0068637038934217425,48.70831293858536,3.745756204139879,190.3238402627496,0.2995059436202612,0.5951657472057154,Multi-family Residential,0.3542095813729413
I00-11453-1,open space,0.078,0.01509272325584778,58.01529374,20.2,7.617408068062,1.4739414345913058,203.97202796074092,43.041201613708175,0.006270294282203892,0.08054729780403064,27150301460.478878,0.014199144127240125,29.619970227768377,1.5966397239351937,894.4451203662347,0.16326663664232405,0.1749746811432888,Open Space,0.3542095813729413
I00-11453-1,single family,0.405,0.07981888209877125,192.3634856,20.2,131.1438063078,25.84630126831205,203.97202796074092,43.041201613708175,2.9657165205153446,4.387401374939315,9832766896976.86,0.2701954026700208,1106.8635183529589,122.27606130560872,10753.37395073278,5.688952432331188,16.484050274429972,Single Family Residential,0.3542095813729413
I00-11453-1,surface street,0.471,0.09285404040906696,45.93795192,20.2,36.421905179772,7.18029948054725,203.97202796074092,43.041201613708175,1.0256266419554292,1.4657749572804368,2035847258587.075,0.11515238382759667,314.7142191354892,37.31475080289076,2697.466068143416,3.1258402102952303,6.739429361231441,Streets and Roads,0.3542095813729413
I00-11468-1,agriculture,0.222,0.01579763902777137,1.457229545,20.2,0.5445666809665,0.03875165699306442,86.94788247447802,17.444005554185683,0.009320042618139771,0.02148835302701368,5872704025.83001,9.000579418740217e-4,8.181772139576934,1.3155848719913386,91.21094944327824,0.014038157706954421,0.061739011698384715,Agriculture,0.22982623673513894
I00-11468-1,agriculture,0.222,0.222,1.457229545,20.2,0.5445666809665,0.5445666809665,86.94788247447802,17.444005554185683,0.009320042618139771,0.02148835302701368,5872704025.83001,9.000579418740217e-4,8.181772139576934,1.3155848719913386,91.21094944327824,0.014038157706954421,0.061739011698384715,Agriculture,0.22982623673513894
I00-11468-1,business,0.486,0.12161927879041888,2.646708796,20.2,2.1652724660076,0.5418495384785927,86.94788247447802,17.444005554185683,0.049184651221174755,0.0713595818796631,118721827438.44225,0.0036658971482310255,17.570929584361952,1.5716508454997398,103.4006783158217,0.2597596184378397,0.4139875791386615,Commercial,0.22982623673513894
I00-11468-1,developed open space,0.217,0.03558707832292528,10.74560451,20.2,3.9251902340945,0.6437145266963243,86.94788247447802,17.444005554185683,0.0035341201055484445,0.049771033581697044,238674459441.93222,0.0064324571666192955,34.75334739262946,3.478303108154713,300.4329406036652,0.10416605237210752,0.11627413532774952,Developed Open Space,0.22982623673513894
I00-11468-1,multi-family,0.485,0.13696337177934276,0.120777457,20.2,0.09860472885241668,0.02784584770518521,86.94788247447802,17.444005554185683,0.002219324233629428,0.0027897620928467874,4983169830.215412,1.409849104525515e-4,1.0005002028894137,0.07694025138874111,3.909374587407003,0.006152045498608878,0.012225088797120672,Multi-family Residential,0.22982623673513894
I00-11468-1,open space,0.078,0.01509272325584778,117.22134573,20.2,15.391162694349,2.9781353734812552,86.94788247447802,17.444005554185683,0.012669285743464112,0.16274782104556737,54857860212.43919,0.028689724303881697,59.84788745777958,3.2260503225999715,1807.248639657786,0.32988430509020733,0.3535407005644847,Open Space,0.22982623673513894
I00-11468-1,single family,0.405,0.07981888209877125,71.88172632,20.2,49.00536691866,9.658157047623574,86.94788247447802,17.444005554185683,1.1082187589055972,1.639469070264027,3674274547751.5215,0.10096568965294644,413.60895625110106,45.69169843664607,4018.283828306711,2.1258281971385156,6.159703265803665,Single Family Residential,0.22982623673513894
I00-11468-1,surface street,0.471,0.09285404040906696,19.26360859,20.2,15.2731520705815,3.010984882241188,86.94788247447802,17.444005554185683,0.4300860043676379,0.6146576823286968,853711650156.778,0.04828797013248013,131.97217729017015,15.64755771768146,1131.154706505275,1.3107890058066525,2.826110523185819,Streets and Roads,0.22982623673513894
I00-11518-1,agriculture,0.222,0.01579763902777137,6.141847468,20.2,2.2952083987916,0.16332826025954422,357.43543662180275,73.38274095092206,0.03928158082731835,0.0905678773006583,24751935942.499344,0.0037935125665821243,34.48406373013356,5.544851628011089,384.43067587685675,0.05916722157032762,0.26021404381870844,Agriculture,0.32701033648432465
I00-11518-1,agriculture,0.222,0.222,6.141847468,20.2,2.2952083987916,2.2952083987916,357.43543662180275,73.38274095092206,0.03928158082731835,0.0905678773006583,24751935942.499344,0.0037935125665821243,34.48406373013356,5.544851628011089,384.43067587685675,0.05916722157032762,0.26021404381870844,Agriculture,0.32701033648432465
I00-11518-1,business,0.422,0.14449337642180793,12.20482247,20.2,8.669899055272333,2.968585278987067,357.43543662180275,73.38274095092206,0.1969387076457035,0.28572864673417425,475370317457.8411,0.014678502923364731,70.35520388092428,6.292997483933429,414.02338842732706,1.0400952793920686,1.6576345829985553,Education,0.32701033648432465
I00-11518-1,business,0.486,0.12161927879041888,8.681885889,20.2,7.102650845790899,1.7774059122741728,357.43543662180275,73.38274095092206,0.16133831195855655,0.23407779046274313,389438142916.15955,0.012025085936863408,57.63717030208738,5.1554191827226274,339.18083143105275,0.8520783885464913,1.3579857848272385,Commercial,0.32701033648432465
I00-11518-1,developed open space,0.217,0.03558707832292528,30.175992617,20.2,11.022787169779818,1.8076902781008768,357.43543662180275,73.38274095092206,0.009924577264441042,0.13976787815930417,670249749028.4253,0.018063737576460705,97.59495181123346,9.767831006034745,843.6809850132666,0.2925209116339191,0.32652303980971925,Developed Open Space,0.32701033648432465
I00-11518-1,multi-family,0.485,0.13696337177934276,2.572304232,20.2,2.100072046742,0.5930576257759378,357.43543662180275,73.38274095092206,0.047266909406323505,0.05941602858638567,106130971469.59985,0.003002680225377151,21.308536956605213,1.6386645254370822,83.26140527747894,0.13102554950737344,0.26036851934553723,Multi-family Residential,0.32701033648432465
I00-11518-1,open space,0.078,0.01509272325584778,150.71226371999998,20.2,19.788520226435995,3.829008454106983,357.43543662180275,73.38274095092206,0.016288984930364344,0.20924595578156321,70531115676.62285,0.0368865693224516,76.94682688933973,4.147754352808502,2323.591594103391,0.42413444476538054,0.4545496297402742,Open Space,0.32701033648432465
I00-11518-1,single family,0.405,0.07981888209877125,364.2547243,20.2,248.33065829152503,48.94191490291725,357.43543662180275,73.38274095092206,5.615807231620845,8.307874403695882,18619083471028.938,0.5116353116586275,2095.9292999803342,231.53891634080688,20362.32215018135,10.77245919791449,31.213788673726494,Single Family Residential,0.32701033648432465
I00-11518-1,surface street,0.471,0.09285404040906696,70.41739571,20.2,55.83043218867349,11.006541839708625,357.43543662180275,73.38274095092206,1.5721631914079885,2.246858009002524,3120710785337.178,0.17651485623605656,482.4193238527687,57.19905793107892,4134.893428978815,4.791539844830522,10.330740582773174,Streets and Roads,0.32701033648432465
I00-11518-2,agriculture,0.222,0.01579763902777137,5.625015301,20.2,2.1020682179837005,0.14958430143899604,447.85141192767526,90.2604817891074,0.03597606328590347,0.08294665379587927,22669077851.793156,0.0034742911384135727,31.582253895638505,5.078256243229963,352.081103486807,0.054188341274311526,0.238317214102348,Agriculture,0.3390208353635085
I00-11518-2,agriculture,0.222,0.222,5.625015301,20.2,2.1020682179837005,2.1020682179837005,447.85141192767526,90.2604817891074,0.03597606328590347,0.08294665379587927,22669077851.793156,0.0034742911384135727,31.582253895638505,5.078256243229963,352.081103486807,0.054188341274311526,0.238317214102348,Agriculture,0.3390208353635085
I00-11518-2,business,0.422,0.14449337642180793,0.014031866,20.2,0.00996776987753333,0.00341297802132792,447.85141192767526,90.2604817891074,2.2642013537601963e-4,3.285017945316553e-4,546532537.5556967,1.6875852689175748e-5,0.08088727187031415,0.007235049723168239,0.4760020657046233,0.001195795975200454,0.0019057799818698717,Education,0.3390208353635085
I00-11518-2,business,0.486,0.12161927879041888,16.508026003,20.2,13.5052160730543,3.379618598176208,447.85141192767526,90.2604817891074,0.3067740215828558,0.4450832804171805,740490611373.4332,0.022864897543235934,109.59322873521333,9.802685155373867,644.9296911489249,1.6201701306097203,2.582119246238393,Commercial,0.3390208353635085
I00-11518-2,developed open space,0.217,0.03558707832292528,38.077843476,20.2,13.9092015910582,2.2810499835499773,447.85141192767526,90.2604817891074,0.012523415697946459,0.17636733462495538,845760580513.7534,0.02279388720556997,123.15105409398666,12.325624043872377,1064.606321281851,0.36912010246112514,0.41202598897037646,Developed Open Space,0.3390208353635085
I00-11518-2,multi-family,0.485,0.13696337177934276,5.518646877,20.2,4.50551528783075,1.2723516812879907,447.85141192767526,90.2604817891074,0.10140689376304271,0.12747173391191624,227694433250.72574,0.006441979779166057,45.71554541104082,3.5156070394996894,178.62984031711164,0.2811035065762296,0.5585971901302548,Multi-family Residential,0.3390208353635085
I00-11518-2,open space,0.078,0.01509272325584778,160.34055354,20.2,21.052714679802,4.0736255954689184,447.85141192767526,90.2604817891074,0.017329610715632465,0.22261368483160765,75037013247.93213,0.03924307682314119,81.86259374024678,4.4127346538489105,2472.034811258615,0.4512303774788108,0.48358864398296375,Open Space,0.3390208353635085
I00-11518-2,single family,0.405,0.07981888209877125,444.301944,20.2,302.90285032200006,59.69720221539129,447.85141192767526,90.2604817891074,6.849915467625961,10.133580985568349,22710741768892.48,0.6240703233865349,2556.5226758757562,282.42101963006405,24837.067887220353,13.13977347168779,38.07321103108028,Single Family Residential,0.3390208353635085
I00-11518-2,surface street,0.471,0.09285404040906696,110.6915681,20.2,87.761809768085,17.301568217788986,447.85141192767526,90.2604817891074,2.471338327857776,3.531914718044794,4905554471769.527,0.2774698784684033,758.3318141858147,89.91320045843072,6499.783653814582,7.531989129819543,16.23925257688958,Streets and Roads,0.3390208353635085
I01-11010-1,business,0.486,0.12161927879041888,8.228227366,20.2,6.7315128081246005,1.6845303145937889,9.84016610333675,2.2973774880362687,0.15290782793213473,0.22184641745852338,369088654916.2019,0.011396733664694365,54.62542908785725,4.886030724756014,321.4574615337497,0.8075543498560054,1.287026337389641,Commercial,0.4811590690636497
I01-11010-1,surface street,0.471,0.09285404040906696,3.920859299,20.2,3.1086532952121497,0.6128471734424801,9.84016610333675,2.2973774880362687,0.08753846413127353,0.125105650802691,173762005521.6164,0.009828394085106823,26.861236103294406,3.184858740114723,230.23196452979963,0.2667942113977503,0.5752183799346431,Streets and Roads,0.4811590690636497
I01-11010-2,business,0.486,0.12161927879041888,2.149094555,20.2,1.7581742554454998,0.4399750718830523,16.2429788806659,3.588588626820705,0.03993732377689228,0.05794309109352453,96400644186.17128,0.002976662794320243,14.26737582657759,1.2761608982179224,83.96006205430653,0.21092157264800912,0.3361527545112405,Commercial,0.44007765332736454
I01-11010-2,developed open space,0.217,0.03558707832292528,1.028992271,20.2,0.37587372672511665,0.06164169471196561,16.2429788806659,3.588588626820705,3.384250993055628e-4,0.0047660426016598026,22855314824.056488,6.159680176047921e-4,3.3279584992276727,0.3330800990447468,28.76926780129316,0.009974875093507406,0.011134337436122736,Developed Open Space,0.44007765332736454
I01-11010-2,multi-family,0.485,0.13696337177934276,4.393651076,20.2,3.5870499659643333,1.012978264081344,16.2429788806659,3.588588626820705,0.08073473766779846,0.10148616741467158,181278112904.9329,0.005128759280878189,36.396268824928896,2.798938036109279,142.2155118106836,0.22379955660569878,0.4447251654558746,Multi-family Residential,0.44007765332736454
I01-11010-2,open space,0.078,0.01509272325584778,0.021783226,20.2,0.00286013757379999,5.534264727566064e-4,16.2429788806659,3.588588626820705,2.3543315672567458e-6,3.024340443086925e-5,10194228.358684845,5.331407385721588e-6,0.011121524411758463,5.994964724806342e-4,0.3358407575914969,6.130235348248387e-5,6.569841808788858e-5,Open Space,0.44007765332736454
I01-11010-2,single family,0.405,0.07981888209877125,7.603586746,20.2,5.1837452640855,1.0216314865780354,16.2429788806659,3.588588626820705,0.11722642037519679,0.1734216181403544,388661578995.4308,0.010680063194757911,43.75119712313784,4.833228282365924,425.0505827108667,0.22486826529565593,0.6515680759064673,Single Family Residential,0.44007765332736454
I01-11010-2,surface street,0.471,0.09285404040906696,6.729236969,20.2,5.335275530871649,1.0518086830935507,16.2429788806659,3.588588626820705,0.1502392776991221,0.214714557757017,298221798385.33484,0.016868137257633777,46.10102256549406,5.466064334542385,395.1392613232929,0.4578897975019996,0.9872276693253734,Streets and Roads,0.44007765332736454
I01-11015-1,business,0.486,0.12161927879041888,1.354177762,20.2,1.1078528270922,0.2772351066602469,1.8547587468284,0.4192004421452566,0.02516512621868393,0.03651083905909909,60743538852.52282,0.0018756413260938409,8.99009446629385,0.8041287457920419,52.904535384708545,0.13290494945486542,0.2118150565944583,Commercial,0.4352571391673946
I01-11015-1,developed open space,0.217,0.03558707832292528,0.43619826,20.2,0.159335954407,0.02613041976562193,1.8547587468284,0.4192004421452566,1.4346117421654928e-4,0.002020364533845832,9688555336.102856,2.611138927542632e-4,1.4107488925107021,0.14119538478432964,12.195528489443921,0.004228431332411114,0.004719936925444212,Developed Open Space,0.4352571391673946
I01-11015-1,surface street,0.471,0.09285404040906696,0.741085912,20.2,0.5875699653291999,0.11583491571938773,1.8547587468284,0.4192004421452566,0.01654574101711578,0.023646356130430937,32842947046.270977,0.001857675534522361,5.0770716664416735,0.6019736399648578,43.51639586981216,0.05042706620981008,0.10872265623042122,Streets and Roads,0.4352571391673946
I01-11015-2,business,0.486,0.12161927879041888,3.827647451,20.2,3.1313983796631,0.7836181327985854,38.94981056344532,7.679295902933587,0.07113041871458442,0.10319961232566151,171694483677.0835,0.00530158886246232,25.410926935720024,2.272907908014174,149.5371698561529,0.37566212153334666,0.5987052691367406,Commercial,0.09429730713064571
I01-11015-2,developed open space,0.217,0.03558707832292528,5.566055142,20.2,2.0331871757869,0.3334340611515929,38.94981056344532,7.679295902933587,0.0018306189630957767,0.025780617287026835,123629638612.19171,0.00333191224883039,18.001690623960762,1.801706631075251,155.61956633682317,0.05395638662190168,0.060228184298086,Developed Open Space,0.09429730713064571
I01-11015-2,multi-family,0.485,0.13696337177934276,0.180582673,20.2,0.14743070394841665,0.04163423982799424,38.94981056344532,7.679295902933587,0.003318264122438664,0.004171164953078511,7450679541.574178,2.1079622484672267e-4,1.495916584622349,0.11503865540960041,5.845174507625447,0.009198345851547518,0.018278570086522065,Multi-family Residential,0.09429730713064571
