jurisdicti,EMC_Group,RC,EMC_Group_Area,Area_Rainfall,Juris_LU_Volume,Stormwater Volume (acre-ft),Constituent,Fraction,Units,EMC_WMA_LU,LU_Load,PL_M
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,20.2,168.67065208592754,2743.436311482026,"Copper, Total",Dissolved,mg/L,0.01920999358057205,3.24016214380157,8.811180971385918
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,20.2,168.67065208592754,2743.436311482026,"Copper, Total",Total,mg/L,0.02391538745210706,4.033823996434507,10.96943660899715
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,20.2,168.67065208592754,2743.436311482026,Fecal coliforms,Total,CFU/100 mL,513.617085168723,86632.12867788189,1068591584509.3597
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,20.2,168.67065208592754,2743.436311482026,"Lead, Total",Total,mg/L,0.00237777699255836,0.40106119584973426,1.0906314623768636
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,20.2,168.67065208592754,2743.436311482026,TN,Total,mg/L,2.7695399911506877,467.1401162854405,1270.3241137050175
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,20.2,168.67065208592754,2743.436311482026,TP,Total,mg/L,0.508909722493909,85.83813474591605,233.42515155895683
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,20.2,168.67065208592754,2743.436311482026,TSS,Total,mg/L,15.407110759453612,2598.727418557151,7066.886335924028
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,20.2,168.67065208592754,2743.436311482026,"Zinc, Total",Dissolved,mg/L,0.10833326058677614,18.272641705766244,49.68996789336609
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,20.2,168.67065208592754,2743.436311482026,"Zinc, Total",Total,mg/L,0.13054892150941036,22.019771720106817,59.87977914797492
ALISO VIEJO,multi-family,0.485,795.0498647189866,20.2,649.0919603876592,2743.436311482026,"Copper, Total",Dissolved,mg/L,0.00827666990278369,5.3723198926794025,14.60929444568985
ALISO VIEJO,multi-family,0.485,795.0498647189866,20.2,649.0919603876592,2743.436311482026,"Copper, Total",Total,mg/L,0.01040404083365103,6.753179260667803,18.36435399129156
ALISO VIEJO,multi-family,0.485,795.0498647189866,20.2,649.0919603876592,2743.436311482026,Fecal coliforms,Total,CFU/100 mL,4097.086955876656,2659386.204068686,32803046179259.242
ALISO VIEJO,multi-family,0.485,795.0498647189866,20.2,649.0919603876592,2743.436311482026,"Lead, Total",Total,mg/L,5.257841767360829e-4,0.3412822820184355,0.9280708235372059
ALISO VIEJO,multi-family,0.485,795.0498647189866,20.2,649.0919603876592,2743.436311482026,TN,Total,mg/L,3.731230340977062,2421.9116166827157,6586.059772384071
ALISO VIEJO,multi-family,0.485,795.0498647189866,20.2,649.0919603876592,2743.436311482026,TP,Total,mg/L,0.2869382730708,186.24932617777506,506.4797519131689
ALISO VIEJO,multi-family,0.485,795.0498647189866,20.2,649.0919603876592,2743.436311482026,TSS,Total,mg/L,14.579484374567372,9463.426094129181,25734.502232927298
ALISO VIEJO,multi-family,0.485,795.0498647189866,20.2,649.0919603876592,2743.436311482026,"Zinc, Total",Dissolved,mg/L,0.0229432225572652,14.892261307305633,40.4974824185447
ALISO VIEJO,multi-family,0.485,795.0498647189866,20.2,649.0919603876592,2743.436311482026,"Zinc, Total",Total,mg/L,0.04559181708231723,29.593281927596863,80.4749117571534
ALISO VIEJO,open space,0.078,274.59559094128105,20.2,36.054401090590204,2743.436311482026,"Copper, Total",Dissolved,mg/L,3.027006299730717e-4,0.010913689923423458,0.029678297786681407
ALISO VIEJO,open space,0.078,274.59559094128105,20.2,36.054401090590204,2743.436311482026,"Copper, Total",Total,mg/L,0.0038884487219536,0.14019568984150796,0.38124314147825167
ALISO VIEJO,open space,0.078,274.59559094128105,20.2,36.054401090590204,2743.436311482026,Fecal coliforms,Total,CFU/100 mL,288.9579653593975,10418.206381388589,128506684930.11278
ALISO VIEJO,open space,0.078,274.59559094128105,20.2,36.054401090590204,2743.436311482026,"Lead, Total",Total,mg/L,6.854686046542823e-4,0.0247141600072127,0.06720680222621454
ALISO VIEJO,open space,0.078,274.59559094128105,20.2,36.054401090590204,2743.436311482026,TN,Total,mg/L,1.4299143300460435,51.55470478066263,140.19601908434998
ALISO VIEJO,open space,0.078,274.59559094128105,20.2,36.054401090590204,2743.436311482026,TP,Total,mg/L,0.07707833612321974,2.779013245981892,7.5571491627564145
ALISO VIEJO,open space,0.078,274.59559094128105,20.2,36.054401090590204,2743.436311482026,TSS,Total,mg/L,43.17964823112511,1556.8163562755785,4233.550682208637
ALISO VIEJO,open space,0.078,274.59559094128105,20.2,36.054401090590204,2743.436311482026,"Zinc, Total",Dissolved,mg/L,0.00788175347774037,0.2841719011836055,0.7727668978237667
ALISO VIEJO,open space,0.078,274.59559094128105,20.2,36.054401090590204,2743.436311482026,"Zinc, Total",Total,mg/L,0.00844696338443539,0.30455020585996284,0.8281829302395878
ALISO VIEJO,single family,0.405,589.1525823100146,20.2,401.6547729898525,2743.436311482026,"Copper, Total",Dissolved,mg/L,0.00831599988024447,3.3401610440832337,9.083114401941817
ALISO VIEJO,single family,0.405,589.1525823100146,20.2,401.6547729898525,2743.436311482026,"Copper, Total",Total,mg/L,0.01230246689330906,4.941344547247227,13.437315515538812
ALISO VIEJO,single family,0.405,589.1525823100146,20.2,401.6547729898525,2743.436311482026,Fecal coliforms,Total,CFU/100 mL,6078.482843636248,2441451.6466834303,30114862966521.06
ALISO VIEJO,single family,0.405,589.1525823100146,20.2,401.6547729898525,2743.436311482026,"Lead, Total",Total,mg/L,7.57639821845162e-4,0.30430965065129084,0.8275287730143781
ALISO VIEJO,single family,0.405,589.1525823100146,20.2,401.6547729898525,2743.436311482026,TN,Total,mg/L,3.1036941064315573,1246.6135517487103,3389.9962774556534
ALISO VIEJO,single family,0.405,589.1525823100146,20.2,401.6547729898525,2743.436311482026,TP,Total,mg/L,0.34286746698147424,137.7143546160498,374.4954872708808
ALISO VIEJO,single family,0.405,589.1525823100146,20.2,401.6547729898525,2743.436311482026,TSS,Total,mg/L,30.152934667868607,12111.07012900062,32934.410664575014
ALISO VIEJO,single family,0.405,589.1525823100146,20.2,401.6547729898525,2743.436311482026,"Zinc, Total",Dissolved,mg/L,0.01595207344286629,6.407226437411914,17.42358226506766
ALISO VIEJO,single family,0.405,589.1525823100146,20.2,401.6547729898525,2743.436311482026,"Zinc, Total",Total,mg/L,0.04622200374170732,18.565288420011566,50.485780894524005
ALISO VIEJO,surface street,0.471,652.3989982438969,20.2,517.2545457576737,2743.436311482026,"Copper, Total",Dissolved,mg/L,0.01035521825090865,5.356283712595326,14.565686231489572
ALISO VIEJO,surface street,0.471,652.3989982438969,20.2,517.2545457576737,2743.436311482026,"Copper, Total",Total,mg/L,0.01479916664451745,7.654936220301989,20.816559594256024
ALISO VIEJO,surface street,0.471,652.3989982438969,20.2,517.2545457576737,2743.436311482026,Fecal coliforms,Total,CFU/100 mL,4531.581219394384,2343980.985201847,28912580046946.758
ALISO VIEJO,surface street,0.471,652.3989982438969,20.2,517.2545457576737,2743.436311482026,"Lead, Total",Total,mg/L,0.00116263366986423,0.6013775507881994,1.6353645888556363
ALISO VIEJO,surface street,0.471,652.3989982438969,20.2,517.2545457576737,2743.436311482026,TN,Total,mg/L,3.1775056268028448,1643.5792296343577,4469.490534855857
ALISO VIEJO,surface street,0.471,652.3989982438969,20.2,517.2545457576737,2743.436311482026,TP,Total,mg/L,0.376747612372373,194.8744151029599,529.9345100521969
ALISO VIEJO,surface street,0.471,652.3989982438969,20.2,517.2545457576737,2743.436311482026,TSS,Total,mg/L,27.234910558475317,14087.38128967502,38308.720504526755
ALISO VIEJO,surface street,0.471,652.3989982438969,20.2,517.2545457576737,2743.436311482026,"Zinc, Total",Dissolved,mg/L,0.03155998125532308,16.32454376834284,44.39238008299741
ALISO VIEJO,surface street,0.471,652.3989982438969,20.2,517.2545457576737,2743.436311482026,"Zinc, Total",Total,mg/L,0.06804450963664246,35.19633192340515,95.71164538767053
DANA POINT,agriculture,0.222,31.27477386830112,20.2,11.68738299458413,2638.8032341534436,"Copper, Total",Dissolved,mg/L,0.00629360460553263,0.07355576744133842,0.20002492148568846
DANA POINT,agriculture,0.222,31.27477386830112,20.2,11.68738299458413,2638.8032341534436,"Copper, Total",Total,mg/L,0.01451057716333891,0.16959067278040801,0.46117880606248407
DANA POINT,agriculture,0.222,31.27477386830112,20.2,11.68738299458413,2638.8032341534436,Fecal coliforms,Total,CFU/100 mL,874.2875300408374,10218.133210976244,126038818684.0497
DANA POINT,agriculture,0.222,31.27477386830112,20.2,11.68738299458413,2638.8032341534436,"Lead, Total",Total,mg/L,6.07787865390168e-4,0.007103449562275638,0.019316866513627098
DANA POINT,agriculture,0.222,31.27477386830112,20.2,11.68738299458413,2638.8032341534436,TN,Total,mg/L,5.524957441593506,64.57229364868098,175.59558436432528
DANA POINT,agriculture,0.222,31.27477386830112,20.2,11.68738299458413,2638.8032341534436,TP,Total,mg/L,0.888383384987819,10.382876866377723,28.234823756669716
DANA POINT,agriculture,0.222,31.27477386830112,20.2,11.68738299458413,2638.8032341534436,TSS,Total,mg/L,61.59259941300528,719.8562989717904,1957.5514564190185
DANA POINT,agriculture,0.222,31.27477386830112,20.2,11.68738299458413,2638.8032341534436,"Zinc, Total",Dissolved,mg/L,0.00947963626536678,0.11079213968269072,0.30128417950278946
DANA POINT,agriculture,0.222,31.27477386830112,20.2,11.68738299458413,2638.8032341534436,"Zinc, Total",Total,mg/L,0.04169089609201182,0.4872574700147529,1.3250305254546424
DANA POINT,business,0.414,30.868449558783,20.2,21.51222249751587,2638.8032341534436,"Copper, Total",Dissolved,mg/L,0.00835313816914241,0.17969456684708388,0.48865497397818625
DANA POINT,business,0.414,30.868449558783,20.2,21.51222249751587,2638.8032341534436,"Copper, Total",Total,mg/L,0.01211915571897838,0.26070997430870485,0.708965373561272
DANA POINT,business,0.414,30.868449558783,20.2,21.51222249751587,2638.8032341534436,Fecal coliforms,Total,CFU/100 mL,4445.138075902403,95624.7993209921,1179514544826.106
DANA POINT,business,0.414,30.868449558783,20.2,21.51222249751587,2638.8032341534436,"Lead, Total",Total,mg/L,6.225874258076625e-4,0.01339323922813009,0.03642109542507707
DANA POINT,business,0.414,30.868449558783,20.2,21.51222249751587,2638.8032341534436,TN,Total,mg/L,2.9841098581432983,64.19483522540916,174.56913743697496
DANA POINT,business,0.414,30.868449558783,20.2,21.51222249751587,2638.8032341534436,TP,Total,mg/L,0.26691694136598687,5.741976631021507,15.614525750257553
DANA POINT,business,0.414,30.868449558783,20.2,21.51222249751587,2638.8032341534436,TSS,Total,mg/L,17.560766037988316,377.7711062360249,1027.2972262125527
DANA POINT,business,0.414,30.868449558783,20.2,21.51222249751587,2638.8032341534436,"Zinc, Total",Dissolved,mg/L,0.04411555088228116,0.949023546180115,2.5807406667891466
DANA POINT,business,0.414,30.868449558783,20.2,21.51222249751587,2638.8032341534436,"Zinc, Total",Total,mg/L,0.07030842677532811,1.5124905202411607,4.113012590078162
DANA POINT,business,0.422,62.57923053946657,20.2,44.454199400885734,2638.8032341534436,"Copper, Total",Dissolved,mg/L,0.00835313816914241,0.37133206979420624,1.0097871409599526
DANA POINT,business,0.422,62.57923053946657,20.2,44.454199400885734,2638.8032341534436,"Copper, Total",Total,mg/L,0.01211915571897838,0.5387473649018496,1.4650503028339168
DANA POINT,business,0.422,62.57923053946657,20.2,44.454199400885734,2638.8032341534436,Fecal coliforms,Total,CFU/100 mL,4445.138075902403,197605.054390635,2437422482869.892
DANA POINT,business,0.422,62.57923053946657,20.2,44.454199400885734,2638.8032341534436,"Lead, Total",Total,mg/L,6.225874258076625e-4,0.027676625571337984,0.0752628250573378
DANA POINT,business,0.422,62.57923053946657,20.2,44.454199400885734,2638.8032341534436,TN,Total,mg/L,2.9841098581432983,132.65621466805104,360.7405625225398
DANA POINT,business,0.422,62.57923053946657,20.2,44.454199400885734,2638.8032341534436,TP,Total,mg/L,0.26691694136598687,11.865578934958107,32.266830697403265
DANA POINT,business,0.422,62.57923053946657,20.2,44.454199400885734,2638.8032341534436,TSS,Total,mg/L,17.560766037988316,780.6497950850347,2122.8711140052183
DANA POINT,business,0.422,62.57923053946657,20.2,44.454199400885734,2638.8032341534436,"Zinc, Total",Dissolved,mg/L,0.04411555088228116,1.9611214956008474,5.333003608375071
DANA POINT,business,0.422,62.57923053946657,20.2,44.454199400885734,2638.8032341534436,"Zinc, Total",Total,mg/L,0.07030842677532811,3.1255048234330096,8.49938595785729
DANA POINT,business,0.486,356.9595247509444,20.2,292.02858719874763,2638.8032341534436,"Copper, Total",Dissolved,mg/L,0.00835313816914241,2.4393551382105914,6.633495060539142
DANA POINT,business,0.486,356.9595247509444,20.2,292.02858719874763,2638.8032341534436,"Copper, Total",Total,mg/L,0.01211915571897838,3.5391399226548788,9.624210443055727
DANA POINT,business,0.486,356.9595247509444,20.2,292.02858719874763,2638.8032341534436,Fecal coliforms,Total,CFU/100 mL,4445.138075902403,1298107.3922091383,16011919091377.81
DANA POINT,business,0.486,356.9595247509444,20.2,292.02858719874763,2638.8032341534436,"Lead, Total",Total,mg/L,6.225874258076625e-4,0.1818133263663168,0.49441665278630437
DANA POINT,business,0.486,356.9595247509444,20.2,292.02858719874763,2638.8032341534436,TN,Total,mg/L,2.9841098581432983,871.4453859194426,2369.777394228357
DANA POINT,business,0.486,356.9595247509444,20.2,292.02858719874763,2638.8032341534436,TP,Total,mg/L,0.26691694136598687,77.94737728652011,211.96730812693724
DANA POINT,business,0.486,356.9595247509444,20.2,292.02858719874763,2638.8032341534436,TSS,Total,mg/L,17.560766037988316,5128.245696201477,13945.567810982178
DANA POINT,business,0.486,356.9595247509444,20.2,292.02858719874763,2638.8032341534436,"Zinc, Total",Dissolved,mg/L,0.04411555088228116,12.883001997647032,35.03357456142973
DANA POINT,business,0.486,356.9595247509444,20.2,292.02858719874763,2638.8032341534436,"Zinc, Total",Total,mg/L,0.07030842677532811,20.53207053936567,55.83417780054509
DANA POINT,developed open space,0.217,812.3868306572933,20.2,296.75136945859833,2638.8032341534436,"Copper, Total",Dissolved,mg/L,3.310954537412294e-4,0.09825302931922582,0.26718577154378453
DANA POINT,developed open space,0.217,812.3868306572933,20.2,296.75136945859833,2638.8032341534436,"Copper, Total",Total,mg/L,0.00466281916141745,1.3836979716884215,3.76277874291249
DANA POINT,developed open space,0.217,812.3868306572933,20.2,296.75136945859833,2638.8032341534436,Fecal coliforms,Total,CFU/100 mL,4929.609002773896,1462868.2224685887,18044214030437.46
DANA POINT,developed open space,0.217,812.3868306572933,20.2,296.75136945859833,2638.8032341534436,"Lead, Total",Total,mg/L,6.026273190062766e-4,0.17883048218827619,0.48630521308183183
DANA POINT,developed open space,0.217,812.3868306572933,20.2,296.75136945859833,2638.8032341534436,TN,Total,mg/L,3.2558812321981203,966.1872144493408,2627.4149320083393
DANA POINT,developed open space,0.217,812.3868306572933,20.2,296.75136945859833,2638.8032341534436,TP,Total,mg/L,0.3258662160451091,96.7012458716776,262.96590717344577
DANA POINT,developed open space,0.217,812.3868306572933,20.2,296.75136945859833,2638.8032341534436,TSS,Total,mg/L,28.146180044027034,8352.417473093294,22713.26515087446
DANA POINT,developed open space,0.217,812.3868306572933,20.2,296.75136945859833,2638.8032341534436,"Zinc, Total",Dissolved,mg/L,0.00975883822409692,2.895948607325677,7.8751389993840455
DANA POINT,developed open space,0.217,812.3868306572933,20.2,296.75136945859833,2638.8032341534436,"Zinc, Total",Total,mg/L,0.01089318881219404,3.2325686977896635,8.790531626063695
DANA POINT,highway/arterial,0.45,52.36644150676027,20.2,39.667579441370904,2638.8032341534436,"Copper, Total",Dissolved,mg/L,0.01920999358057205,0.7620139464255669,2.0721934541208036
DANA POINT,highway/arterial,0.45,52.36644150676027,20.2,39.667579441370904,2638.8032341534436,"Copper, Total",Total,mg/L,0.02391538745210706,0.9486655316276217,2.579767094828113
DANA POINT,highway/arterial,0.45,52.36644150676027,20.2,39.667579441370904,2638.8032341534436,Fecal coliforms,Total,CFU/100 mL,513.617085168723,20373.946528375684,251308932791.17154
DANA POINT,highway/arterial,0.45,52.36644150676027,20.2,39.667579441370904,2638.8032341534436,"Lead, Total",Total,mg/L,0.00237777699255836,0.09432065774617274,0.25649222102404046
DANA POINT,highway/arterial,0.45,52.36644150676027,20.2,39.667579441370904,2638.8032341534436,TN,Total,mg/L,2.7695399911506877,109.86094761502358,298.75192912049596
DANA POINT,highway/arterial,0.45,52.36644150676027,20.2,39.667579441370904,2638.8032341534436,TP,Total,mg/L,0.508909722493909,20.187216845513156,54.89639500748389
DANA POINT,highway/arterial,0.45,52.36644150676027,20.2,39.667579441370904,2638.8032341534436,TSS,Total,mg/L,15.407110759453612,611.1627900126266,1661.9742181976956
DANA POINT,highway/arterial,0.45,52.36644150676027,20.2,39.667579441370904,2638.8032341534436,"Zinc, Total",Dissolved,mg/L,0.10833326058677614,4.297318220468678,11.685973371616077
DANA POINT,highway/arterial,0.45,52.36644150676027,20.2,39.667579441370904,2638.8032341534436,"Zinc, Total",Total,mg/L,0.13054892150941036,5.17855971495983,14.08238995290049
DANA POINT,multi-family,0.485,427.3359009687976,20.2,348.8841518159425,2638.8032341534436,"Copper, Total",Dissolved,mg/L,0.00827666990278369,2.887598958893227,7.852433264263194
DANA POINT,multi-family,0.485,427.3359009687976,20.2,348.8841518159425,2638.8032341534436,"Copper, Total",Total,mg/L,0.01040404083365103,3.629804961706771,9.870761705433821
DANA POINT,multi-family,0.485,427.3359009687976,20.2,348.8841518159425,2638.8032341534436,Fecal coliforms,Total,CFU/100 mL,4097.086955876656,1429408.7075171892,17631496986028.055
DANA POINT,multi-family,0.485,427.3359009687976,20.2,348.8841518159425,2638.8032341534436,"Lead, Total",Total,mg/L,5.257841767360829e-4,0.18343776653881189,0.4988340972541452
DANA POINT,multi-family,0.485,427.3359009687976,20.2,348.8841518159425,2638.8032341534436,TN,Total,mg/L,3.731230340977062,1301.7671327416924,3539.9789517112654
DANA POINT,multi-family,0.485,427.3359009687976,20.2,348.8841518159425,2638.8032341534436,TP,Total,mg/L,0.2869382730708,100.10821602383736,272.23069987285345
DANA POINT,multi-family,0.485,427.3359009687976,20.2,348.8841518159425,2638.8032341534436,TSS,Total,mg/L,14.579484374567372,5086.551039934725,13832.184854944353
DANA POINT,multi-family,0.485,427.3359009687976,20.2,348.8841518159425,2638.8032341534436,"Zinc, Total",Dissolved,mg/L,0.0229432225572652,8.004526741815868,21.767223546932772
DANA POINT,multi-family,0.485,427.3359009687976,20.2,348.8841518159425,2638.8032341534436,"Zinc, Total",Total,mg/L,0.04559181708231723,15.906262432511845,43.25492078824872
DANA POINT,open space,0.078,136.1628092608208,20.2,17.87817685594577,2638.8032341534436,"Copper, Total",Dissolved,mg/L,3.027006299730717e-4,0.005411735397064775,0.014716479557670234
DANA POINT,open space,0.078,136.1628092608208,20.2,17.87817685594577,2638.8032341534436,"Copper, Total",Total,mg/L,0.0038884487219536,0.06951837394636276,0.18904577811010762
DANA POINT,open space,0.078,136.1628092608208,20.2,17.87817685594577,2638.8032341534436,Fecal coliforms,Total,CFU/100 mL,288.9579653593975,5166.041608629561,63722185665.46846
DANA POINT,open space,0.078,136.1628092608208,20.2,17.87817685594577,2638.8032341534436,"Lead, Total",Total,mg/L,6.854686046542823e-4,0.012254928943207632,0.033325615175352916
DANA POINT,open space,0.078,136.1628092608208,20.2,17.87817685594577,2638.8032341534436,TN,Total,mg/L,1.4299143300460435,25.564261281414378,69.51853720692402
DANA POINT,open space,0.078,136.1628092608208,20.2,17.87817685594577,2638.8032341534436,TP,Total,mg/L,0.07707833612321974,1.378020124972956,3.7473386097594443
