Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,LSPC_LU_DESC,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RC_Event,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total"
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246002,Total,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,RESMF,307140,66.6418799646955,Multi-family Residential,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,4.5305885830868904e-4,NA,4.5305885830868904e-4,30.80800236499086,NA,0.26277413781903963,9.061177166173781e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,9.061177166173781e-4,NA,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,3.624470866469513e-4,0.5980376929674696,1.8122354332347564e-4,1.8122354332347564e-4,23559.060632051835,9.061177166173782e-5,0.40775297247782016,NA,1.8484801418994516,1.8122354332347564e-4,9.061177166173782e-5,NA,NA,5.436706299704268e-4,1.8122354332347564e-4,9.061177166173781e-4,1993.458976558232,1.8122354332347564e-4,NA,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,1.8122354332347564e-4,0.0018122354332347562,NA,3.624470866469513e-4,1.8122354332347564e-4,3.624470866469513e-4,NA,NA,87893.41851188568,4.5305885830868904e-4,4.5305885830868904e-4,NA,132.5650219411224,0.07702000591247715,11.562062064037748,0.0031351672994961288,76.11388819585979,18.122354332347566,0.004530588583086891,1.8122354332347564e-4,4.5305885830868904e-4,1.8122354332347564e-4,9.061177166173781e-4,4.5305885830868904e-4,0.06469680496648081,7.339553504600763,634.2824016321647,344.3247323146037,36.24470866469513,9.133666583503173e-4,9.061177166173781e-4,0.0011888264442020003,0.4349365039763416,0.018122354332347563,88799.53622850307,NA,3.624470866469513e-4,0.018122354332347563,978.6071339467685,5.436706299704268e-4,NA,177599.07245700614,2174.682519881708,0.0022652942915434454,47.29209586569421,1.8122354332347564e-4,1.8122354332347564e-4,5799.153386351221,1467.9107009201527,6.7052711029686
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246002,Total,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,TRANS,307140,66.6418799646955,Streets and Roads,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,4.5305885830868904e-4,NA,4.5305885830868904e-4,30.80800236499086,NA,0.26277413781903963,9.061177166173781e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,9.061177166173781e-4,NA,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,3.624470866469513e-4,0.5980376929674696,1.8122354332347564e-4,1.8122354332347564e-4,23559.060632051835,9.061177166173782e-5,0.40775297247782016,NA,1.8484801418994516,1.8122354332347564e-4,9.061177166173782e-5,NA,NA,5.436706299704268e-4,1.8122354332347564e-4,9.061177166173781e-4,1993.458976558232,1.8122354332347564e-4,NA,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,1.8122354332347564e-4,0.0018122354332347562,NA,3.624470866469513e-4,1.8122354332347564e-4,3.624470866469513e-4,NA,NA,87893.41851188568,4.5305885830868904e-4,4.5305885830868904e-4,NA,132.5650219411224,0.07702000591247715,11.562062064037748,0.0031351672994961288,76.11388819585979,18.122354332347566,0.004530588583086891,1.8122354332347564e-4,4.5305885830868904e-4,1.8122354332347564e-4,9.061177166173781e-4,4.5305885830868904e-4,0.06469680496648081,7.339553504600763,634.2824016321647,344.3247323146037,36.24470866469513,9.133666583503173e-4,9.061177166173781e-4,0.0011888264442020003,0.4349365039763416,0.018122354332347563,88799.53622850307,NA,3.624470866469513e-4,0.018122354332347563,978.6071339467685,5.436706299704268e-4,NA,177599.07245700614,2174.682519881708,0.0022652942915434454,47.29209586569421,1.8122354332347564e-4,1.8122354332347564e-4,5799.153386351221,1467.9107009201527,6.7052711029686
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246002,Total,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,OSDEV,307140,66.6418799646955,Developed Open Space,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,4.5305885830868904e-4,NA,4.5305885830868904e-4,30.80800236499086,NA,0.26277413781903963,9.061177166173781e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,9.061177166173781e-4,NA,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,3.624470866469513e-4,0.5980376929674696,1.8122354332347564e-4,1.8122354332347564e-4,23559.060632051835,9.061177166173782e-5,0.40775297247782016,NA,1.8484801418994516,1.8122354332347564e-4,9.061177166173782e-5,NA,NA,5.436706299704268e-4,1.8122354332347564e-4,9.061177166173781e-4,1993.458976558232,1.8122354332347564e-4,NA,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,1.8122354332347564e-4,0.0018122354332347562,NA,3.624470866469513e-4,1.8122354332347564e-4,3.624470866469513e-4,NA,NA,87893.41851188568,4.5305885830868904e-4,4.5305885830868904e-4,NA,132.5650219411224,0.07702000591247715,11.562062064037748,0.0031351672994961288,76.11388819585979,18.122354332347566,0.004530588583086891,1.8122354332347564e-4,4.5305885830868904e-4,1.8122354332347564e-4,9.061177166173781e-4,4.5305885830868904e-4,0.06469680496648081,7.339553504600763,634.2824016321647,344.3247323146037,36.24470866469513,9.133666583503173e-4,9.061177166173781e-4,0.0011888264442020003,0.4349365039763416,0.018122354332347563,88799.53622850307,NA,3.624470866469513e-4,0.018122354332347563,978.6071339467685,5.436706299704268e-4,NA,177599.07245700614,2174.682519881708,0.0022652942915434454,47.29209586569421,1.8122354332347564e-4,1.8122354332347564e-4,5799.153386351221,1467.9107009201527,6.7052711029686
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246002,Total,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,OSLOW,307140,66.6418799646955,Open Space,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,1.8122354332347564e-4,4.5305885830868904e-4,NA,4.5305885830868904e-4,30.80800236499086,NA,0.26277413781903963,9.061177166173781e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,9.061177166173781e-4,NA,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,3.624470866469513e-4,0.5980376929674696,1.8122354332347564e-4,1.8122354332347564e-4,23559.060632051835,9.061177166173782e-5,0.40775297247782016,NA,1.8484801418994516,1.8122354332347564e-4,9.061177166173782e-5,NA,NA,5.436706299704268e-4,1.8122354332347564e-4,9.061177166173781e-4,1993.458976558232,1.8122354332347564e-4,NA,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,4.5305885830868904e-4,NA,1.8122354332347564e-4,0.0018122354332347562,NA,3.624470866469513e-4,1.8122354332347564e-4,3.624470866469513e-4,NA,NA,87893.41851188568,4.5305885830868904e-4,4.5305885830868904e-4,NA,132.5650219411224,0.07702000591247715,11.562062064037748,0.0031351672994961288,76.11388819585979,18.122354332347566,0.004530588583086891,1.8122354332347564e-4,4.5305885830868904e-4,1.8122354332347564e-4,9.061177166173781e-4,4.5305885830868904e-4,0.06469680496648081,7.339553504600763,634.2824016321647,344.3247323146037,36.24470866469513,9.133666583503173e-4,9.061177166173781e-4,0.0011888264442020003,0.4349365039763416,0.018122354332347563,88799.53622850307,NA,3.624470866469513e-4,0.018122354332347563,978.6071339467685,5.436706299704268e-4,NA,177599.07245700614,2174.682519881708,0.0022652942915434454,47.29209586569421,1.8122354332347564e-4,1.8122354332347564e-4,5799.153386351221,1467.9107009201527,6.7052711029686
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246003,Dissolved,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,RESSFH,307140,66.6418799646955,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26277413781903963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5980376929674696,NA,NA,NA,NA,0.40775297247782016,NA,1.8484801418994516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5650219411224,0.07702000591247715,NA,NA,76.11388819585979,NA,0.004530588583086891,NA,NA,NA,NA,NA,NA,7.339553504600763,NA,NA,NA,NA,NA,NA,0.4349365039763416,0.018122354332347563,NA,NA,NA,0.018122354332347563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7052711029686
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246003,Dissolved,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,RESMF,307140,66.6418799646955,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26277413781903963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5980376929674696,NA,NA,NA,NA,0.40775297247782016,NA,1.8484801418994516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5650219411224,0.07702000591247715,NA,NA,76.11388819585979,NA,0.004530588583086891,NA,NA,NA,NA,NA,NA,7.339553504600763,NA,NA,NA,NA,NA,NA,0.4349365039763416,0.018122354332347563,NA,NA,NA,0.018122354332347563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7052711029686
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246003,Dissolved,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,TRANS,307140,66.6418799646955,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26277413781903963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5980376929674696,NA,NA,NA,NA,0.40775297247782016,NA,1.8484801418994516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5650219411224,0.07702000591247715,NA,NA,76.11388819585979,NA,0.004530588583086891,NA,NA,NA,NA,NA,NA,7.339553504600763,NA,NA,NA,NA,NA,NA,0.4349365039763416,0.018122354332347563,NA,NA,NA,0.018122354332347563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7052711029686
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246003,Dissolved,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,OSDEV,307140,66.6418799646955,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26277413781903963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5980376929674696,NA,NA,NA,NA,0.40775297247782016,NA,1.8484801418994516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5650219411224,0.07702000591247715,NA,NA,76.11388819585979,NA,0.004530588583086891,NA,NA,NA,NA,NA,NA,7.339553504600763,NA,NA,NA,NA,NA,NA,0.4349365039763416,0.018122354332347563,NA,NA,NA,0.018122354332347563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7052711029686
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246003,Dissolved,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,OSLOW,307140,66.6418799646955,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26277413781903963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5980376929674696,NA,NA,NA,NA,0.40775297247782016,NA,1.8484801418994516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5650219411224,0.07702000591247715,NA,NA,76.11388819585979,NA,0.004530588583086891,NA,NA,NA,NA,NA,NA,7.339553504600763,NA,NA,NA,NA,NA,NA,0.4349365039763416,0.018122354332347563,NA,NA,NA,0.018122354332347563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7052711029686
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246005,Total,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,COMM,9078.6,1.0192651229888992,Commercial,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,0.1385876548440274,NA,0.003603279025944712,1.385876548440274e-5,NA,6.92938274220137e-6,2.486262527901851e-5,5.377201007948262e-5,3.3538212472254624e-5,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,NA,5.543506193761095e-6,2.771753096880548e-4,2.7717530968805475e-6,2.7717530968805475e-6,332.6103716256657,1.3858765484402737e-6,0.004185347176289627,3.381538778194268e-5,0.08176671635797615,2.7717530968805475e-6,1.3858765484402737e-6,6.92938274220137e-6,6.92938274220137e-6,8.315259290641644e-6,2.7717530968805475e-6,1.385876548440274e-5,19.67944698785189,2.7717530968805475e-6,NA,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,NA,2.7717530968805475e-6,2.771753096880548e-5,NA,5.543506193761095e-6,2.7717530968805475e-6,5.543506193761095e-6,3.8250192736951556e-5,3.741866680788739e-5,407.4477052414405,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,0.9174502750674612,0.0022174024775044386,0.041021945833832105,1.1142447449459801e-4,0.021481086500824243,0.33261037162566576,6.92938274220137e-5,2.7717530968805475e-6,6.92938274220137e-6,2.7717530968805475e-6,1.385876548440274e-5,6.92938274220137e-6,3.021210875599797e-5,0.004711980264696932,2.106532353629216,3.6032790259447123,0.526633088407304,3.4646913711006846e-5,1.385876548440274e-5,4.8782854505097636e-5,0.002910340751724575,2.771753096880548e-4,174.6204451034745,NA,5.543506193761095e-6,2.771753096880548e-4,5.709811379573929,8.315259290641644e-6,NA,970.1135839081917,22.451200084732438,4.0744770524144046e-4,0.6871508537538504,8.121236573860005e-6,2.7717530968805475e-6,38.80454335632767,6.929382742201369,0.10948424732678164
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246005,Total,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,RESSFH,9078.6,1.0192651229888992,Single Family Residential,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,0.1385876548440274,NA,0.003603279025944712,1.385876548440274e-5,NA,6.92938274220137e-6,2.486262527901851e-5,5.377201007948262e-5,3.3538212472254624e-5,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,NA,5.543506193761095e-6,2.771753096880548e-4,2.7717530968805475e-6,2.7717530968805475e-6,332.6103716256657,1.3858765484402737e-6,0.004185347176289627,3.381538778194268e-5,0.08176671635797615,2.7717530968805475e-6,1.3858765484402737e-6,6.92938274220137e-6,6.92938274220137e-6,8.315259290641644e-6,2.7717530968805475e-6,1.385876548440274e-5,19.67944698785189,2.7717530968805475e-6,NA,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,NA,2.7717530968805475e-6,2.771753096880548e-5,NA,5.543506193761095e-6,2.7717530968805475e-6,5.543506193761095e-6,3.8250192736951556e-5,3.741866680788739e-5,407.4477052414405,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,0.9174502750674612,0.0022174024775044386,0.041021945833832105,1.1142447449459801e-4,0.021481086500824243,0.33261037162566576,6.92938274220137e-5,2.7717530968805475e-6,6.92938274220137e-6,2.7717530968805475e-6,1.385876548440274e-5,6.92938274220137e-6,3.021210875599797e-5,0.004711980264696932,2.106532353629216,3.6032790259447123,0.526633088407304,3.4646913711006846e-5,1.385876548440274e-5,4.8782854505097636e-5,0.002910340751724575,2.771753096880548e-4,174.6204451034745,NA,5.543506193761095e-6,2.771753096880548e-4,5.709811379573929,8.315259290641644e-6,NA,970.1135839081917,22.451200084732438,4.0744770524144046e-4,0.6871508537538504,8.121236573860005e-6,2.7717530968805475e-6,38.80454335632767,6.929382742201369,0.10948424732678164
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246005,Total,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,RESMF,9078.6,1.0192651229888992,Multi-family Residential,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,0.1385876548440274,NA,0.003603279025944712,1.385876548440274e-5,NA,6.92938274220137e-6,2.486262527901851e-5,5.377201007948262e-5,3.3538212472254624e-5,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,NA,5.543506193761095e-6,2.771753096880548e-4,2.7717530968805475e-6,2.7717530968805475e-6,332.6103716256657,1.3858765484402737e-6,0.004185347176289627,3.381538778194268e-5,0.08176671635797615,2.7717530968805475e-6,1.3858765484402737e-6,6.92938274220137e-6,6.92938274220137e-6,8.315259290641644e-6,2.7717530968805475e-6,1.385876548440274e-5,19.67944698785189,2.7717530968805475e-6,NA,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,NA,2.7717530968805475e-6,2.771753096880548e-5,NA,5.543506193761095e-6,2.7717530968805475e-6,5.543506193761095e-6,3.8250192736951556e-5,3.741866680788739e-5,407.4477052414405,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,0.9174502750674612,0.0022174024775044386,0.041021945833832105,1.1142447449459801e-4,0.021481086500824243,0.33261037162566576,6.92938274220137e-5,2.7717530968805475e-6,6.92938274220137e-6,2.7717530968805475e-6,1.385876548440274e-5,6.92938274220137e-6,3.021210875599797e-5,0.004711980264696932,2.106532353629216,3.6032790259447123,0.526633088407304,3.4646913711006846e-5,1.385876548440274e-5,4.8782854505097636e-5,0.002910340751724575,2.771753096880548e-4,174.6204451034745,NA,5.543506193761095e-6,2.771753096880548e-4,5.709811379573929,8.315259290641644e-6,NA,970.1135839081917,22.451200084732438,4.0744770524144046e-4,0.6871508537538504,8.121236573860005e-6,2.7717530968805475e-6,38.80454335632767,6.929382742201369,0.10948424732678164
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246005,Total,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,TRANS,9078.6,1.0192651229888992,Streets and Roads,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,2.7717530968805475e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,0.1385876548440274,NA,0.003603279025944712,1.385876548440274e-5,NA,6.92938274220137e-6,2.486262527901851e-5,5.377201007948262e-5,3.3538212472254624e-5,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,NA,5.543506193761095e-6,2.771753096880548e-4,2.7717530968805475e-6,2.7717530968805475e-6,332.6103716256657,1.3858765484402737e-6,0.004185347176289627,3.381538778194268e-5,0.08176671635797615,2.7717530968805475e-6,1.3858765484402737e-6,6.92938274220137e-6,6.92938274220137e-6,8.315259290641644e-6,2.7717530968805475e-6,1.385876548440274e-5,19.67944698785189,2.7717530968805475e-6,NA,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,NA,2.7717530968805475e-6,2.771753096880548e-5,NA,5.543506193761095e-6,2.7717530968805475e-6,5.543506193761095e-6,3.8250192736951556e-5,3.741866680788739e-5,407.4477052414405,6.92938274220137e-6,6.92938274220137e-6,6.92938274220137e-6,0.9174502750674612,0.0022174024775044386,0.041021945833832105,1.1142447449459801e-4,0.021481086500824243,0.33261037162566576,6.92938274220137e-5,2.7717530968805475e-6,6.92938274220137e-6,2.7717530968805475e-6,1.385876548440274e-5,6.92938274220137e-6,3.021210875599797e-5,0.004711980264696932,2.106532353629216,3.6032790259447123,0.526633088407304,3.4646913711006846e-5,1.385876548440274e-5,4.8782854505097636e-5,0.002910340751724575,2.771753096880548e-4,174.6204451034745,NA,5.543506193761095e-6,2.771753096880548e-4,5.709811379573929,8.315259290641644e-6,NA,970.1135839081917,22.451200084732438,4.0744770524144046e-4,0.6871508537538504,8.121236573860005e-6,2.7717530968805475e-6,38.80454335632767,6.929382742201369,0.10948424732678164
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246006,Dissolved,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,COMM,9078.6,1.0192651229888992,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003603279025944712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.771753096880548e-4,NA,NA,NA,NA,0.004185347176289627,NA,0.08176671635797615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9174502750674612,0.0022174024775044386,NA,NA,0.021481086500824243,NA,6.92938274220137e-5,NA,NA,NA,NA,NA,NA,0.004711980264696932,NA,NA,NA,NA,NA,NA,0.002910340751724575,2.771753096880548e-4,NA,NA,NA,2.771753096880548e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10948424732678164
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246006,Dissolved,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,RESSFH,9078.6,1.0192651229888992,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003603279025944712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.771753096880548e-4,NA,NA,NA,NA,0.004185347176289627,NA,0.08176671635797615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9174502750674612,0.0022174024775044386,NA,NA,0.021481086500824243,NA,6.92938274220137e-5,NA,NA,NA,NA,NA,NA,0.004711980264696932,NA,NA,NA,NA,NA,NA,0.002910340751724575,2.771753096880548e-4,NA,NA,NA,2.771753096880548e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10948424732678164
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246006,Dissolved,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,RESMF,9078.6,1.0192651229888992,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003603279025944712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.771753096880548e-4,NA,NA,NA,NA,0.004185347176289627,NA,0.08176671635797615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9174502750674612,0.0022174024775044386,NA,NA,0.021481086500824243,NA,6.92938274220137e-5,NA,NA,NA,NA,NA,NA,0.004711980264696932,NA,NA,NA,NA,NA,NA,0.002910340751724575,2.771753096880548e-4,NA,NA,NA,2.771753096880548e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10948424732678164
