Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,LSPC_LU_DESC,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RC_WMAcf_M,RC_WMAcf_M,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total"
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246005,Total,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,RESMF,9078.6,2.1934583214603114,0.1059846625134502,Multi-family Residential,5.96481205749276e-6,5.96481205749276e-6,5.96481205749276e-6,5.96481205749276e-6,5.96481205749276e-6,5.96481205749276e-6,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,0.29824060287463794,NA,0.007754255674740588,2.9824060287463797e-5,NA,1.4912030143731899e-5,5.350436415571005e-5,1.1571735391535952e-4,7.217422589566238e-5,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,NA,1.192962411498552e-5,5.964812057492761e-4,5.96481205749276e-6,5.96481205749276e-6,715.7774468991311,2.98240602874638e-6,0.009006866206814068,7.277070710141167e-5,0.17596195569603643,5.96481205749276e-6,2.98240602874638e-6,1.4912030143731899e-5,1.4912030143731899e-5,1.7894436172478278e-5,5.96481205749276e-6,2.9824060287463797e-5,42.350165608198594,5.96481205749276e-6,NA,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,NA,5.96481205749276e-6,5.9648120574927594e-5,NA,1.192962411498552e-5,5.96481205749276e-6,1.192962411498552e-5,8.231440639340008e-5,8.052496277615225e-5,876.8273724514356,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,1.9743527910301035,0.0047718496459942085,0.08827921845089284,2.3978544471120895e-4,0.04622729344556889,0.715777446899131,1.4912030143731902e-4,5.96481205749276e-6,1.4912030143731899e-5,5.96481205749276e-6,2.9824060287463797e-5,1.4912030143731899e-5,6.501645142667107e-5,0.010140180497737692,4.533257163694498,7.7542556747405875,1.1333142909236245,7.45601507186595e-5,2.9824060287463797e-5,1.0498069221187258e-4,0.006263052660367397,5.964812057492761e-4,375.78315962204385,NA,1.192962411498552e-5,5.964812057492761e-4,12.287512838435084,1.7894436172478278e-5,NA,2087.684220122466,48.31497766569135,8.768273724514356e-4,1.4787484867971448,1.7476899328453786e-5,5.96481205749276e-6,83.50736880489863,14.912030143731899,0.235610076270964
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246005,Total,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,TRANS,9078.6,2.1934583214603114,0.1059846625134502,Streets and Roads,5.96481205749276e-6,5.96481205749276e-6,5.96481205749276e-6,5.96481205749276e-6,5.96481205749276e-6,5.96481205749276e-6,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,0.29824060287463794,NA,0.007754255674740588,2.9824060287463797e-5,NA,1.4912030143731899e-5,5.350436415571005e-5,1.1571735391535952e-4,7.217422589566238e-5,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,NA,1.192962411498552e-5,5.964812057492761e-4,5.96481205749276e-6,5.96481205749276e-6,715.7774468991311,2.98240602874638e-6,0.009006866206814068,7.277070710141167e-5,0.17596195569603643,5.96481205749276e-6,2.98240602874638e-6,1.4912030143731899e-5,1.4912030143731899e-5,1.7894436172478278e-5,5.96481205749276e-6,2.9824060287463797e-5,42.350165608198594,5.96481205749276e-6,NA,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,NA,5.96481205749276e-6,5.9648120574927594e-5,NA,1.192962411498552e-5,5.96481205749276e-6,1.192962411498552e-5,8.231440639340008e-5,8.052496277615225e-5,876.8273724514356,1.4912030143731899e-5,1.4912030143731899e-5,1.4912030143731899e-5,1.9743527910301035,0.0047718496459942085,0.08827921845089284,2.3978544471120895e-4,0.04622729344556889,0.715777446899131,1.4912030143731902e-4,5.96481205749276e-6,1.4912030143731899e-5,5.96481205749276e-6,2.9824060287463797e-5,1.4912030143731899e-5,6.501645142667107e-5,0.010140180497737692,4.533257163694498,7.7542556747405875,1.1333142909236245,7.45601507186595e-5,2.9824060287463797e-5,1.0498069221187258e-4,0.006263052660367397,5.964812057492761e-4,375.78315962204385,NA,1.192962411498552e-5,5.964812057492761e-4,12.287512838435084,1.7894436172478278e-5,NA,2087.684220122466,48.31497766569135,8.768273724514356e-4,1.4787484867971448,1.7476899328453786e-5,5.96481205749276e-6,83.50736880489863,14.912030143731899,0.235610076270964
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246006,Dissolved,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,COMM,9078.6,2.1934583214603114,0.1059846625134502,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007754255674740588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.964812057492761e-4,NA,NA,NA,NA,0.009006866206814068,NA,0.17596195569603643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9743527910301035,0.0047718496459942085,NA,NA,0.04622729344556889,NA,1.4912030143731902e-4,NA,NA,NA,NA,NA,NA,0.010140180497737692,NA,NA,NA,NA,NA,NA,0.006263052660367397,5.964812057492761e-4,NA,NA,NA,5.964812057492761e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235610076270964
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246006,Dissolved,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,RESSFH,9078.6,2.1934583214603114,0.1059846625134502,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007754255674740588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.964812057492761e-4,NA,NA,NA,NA,0.009006866206814068,NA,0.17596195569603643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9743527910301035,0.0047718496459942085,NA,NA,0.04622729344556889,NA,1.4912030143731902e-4,NA,NA,NA,NA,NA,NA,0.010140180497737692,NA,NA,NA,NA,NA,NA,0.006263052660367397,5.964812057492761e-4,NA,NA,NA,5.964812057492761e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235610076270964
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246006,Dissolved,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,RESMF,9078.6,2.1934583214603114,0.1059846625134502,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007754255674740588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.964812057492761e-4,NA,NA,NA,NA,0.009006866206814068,NA,0.17596195569603643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9743527910301035,0.0047718496459942085,NA,NA,0.04622729344556889,NA,1.4912030143731902e-4,NA,NA,NA,NA,NA,NA,0.010140180497737692,NA,NA,NA,NA,NA,NA,0.006263052660367397,5.964812057492761e-4,NA,NA,NA,5.964812057492761e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235610076270964
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246006,Dissolved,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,TRANS,9078.6,2.1934583214603114,0.1059846625134502,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007754255674740588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.964812057492761e-4,NA,NA,NA,NA,0.009006866206814068,NA,0.17596195569603643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9743527910301035,0.0047718496459942085,NA,NA,0.04622729344556889,NA,1.4912030143731902e-4,NA,NA,NA,NA,NA,NA,0.010140180497737692,NA,NA,NA,NA,NA,NA,0.006263052660367397,5.964812057492761e-4,NA,NA,NA,5.964812057492761e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235610076270964
I01-11021-1,15.02431768,LAGUNABEACH,16.53,NA,3251001,Total,Grab,2024-01-22T08:00:00Z,NA,NA,NA,NA,NA,NA,COMM,47.1,2.1934583214603114,0.1059846625134502,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110929232262.07248,NA,NA,NA,NA,NA,351726834001.69324,NA,NA,173157825970.0644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244571874159.8376,NA,NA,NA,NA,NA,NA,NA,NA,NA
I01-11021-1,15.02431768,LAGUNABEACH,16.53,NA,3251001,Total,Grab,2024-01-22T08:00:00Z,NA,NA,NA,NA,NA,NA,RESSFH,47.1,2.1934583214603114,0.1059846625134502,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110929232262.07248,NA,NA,NA,NA,NA,351726834001.69324,NA,NA,173157825970.0644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244571874159.8376,NA,NA,NA,NA,NA,NA,NA,NA,NA
I01-11021-1,15.02431768,LAGUNABEACH,16.53,NA,3251001,Total,Grab,2024-01-22T08:00:00Z,NA,NA,NA,NA,NA,NA,RESMF,47.1,2.1934583214603114,0.1059846625134502,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110929232262.07248,NA,NA,NA,NA,NA,351726834001.69324,NA,NA,173157825970.0644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244571874159.8376,NA,NA,NA,NA,NA,NA,NA,NA,NA
I01-11021-1,15.02431768,LAGUNABEACH,16.53,NA,3251001,Total,Grab,2024-01-22T08:00:00Z,NA,NA,NA,NA,NA,NA,TRANS,47.1,2.1934583214603114,0.1059846625134502,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110929232262.07248,NA,NA,NA,NA,NA,351726834001.69324,NA,NA,173157825970.0644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244571874159.8376,NA,NA,NA,NA,NA,NA,NA,NA,NA
M01-088-1,304.03967077,PALISADES,19.47,NA,3251002,Total,Grab,2024-01-21T09:45:00Z,NA,NA,NA,NA,NA,NA,RESSFH,82.8,24.529354886317225,0.04972458503449085,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2057442956948.2485,NA,NA,NA,NA,NA,1210260562910.7346,NA,NA,3933346829459.8877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12102605629107.346,NA,NA,NA,NA,NA,NA,NA,NA,NA
M01-088-1,304.03967077,PALISADES,19.47,NA,3251002,Total,Grab,2024-01-21T09:45:00Z,NA,NA,NA,NA,NA,NA,RESMF,82.8,24.529354886317225,0.04972458503449085,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2057442956948.2485,NA,NA,NA,NA,NA,1210260562910.7346,NA,NA,3933346829459.8877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12102605629107.346,NA,NA,NA,NA,NA,NA,NA,NA,NA
M01-088-1,304.03967077,PALISADES,19.47,NA,3251002,Total,Grab,2024-01-21T09:45:00Z,NA,NA,NA,NA,NA,NA,TRANS,82.8,24.529354886317225,0.04972458503449085,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2057442956948.2485,NA,NA,NA,NA,NA,1210260562910.7346,NA,NA,3933346829459.8877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12102605629107.346,NA,NA,NA,NA,NA,NA,NA,NA,NA
M01-088-1,304.03967077,PALISADES,19.47,NA,3251002,Total,Grab,2024-01-21T09:45:00Z,NA,NA,NA,NA,NA,NA,OSDEV,82.8,24.529354886317225,0.04972458503449085,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2057442956948.2485,NA,NA,NA,NA,NA,1210260562910.7346,NA,NA,3933346829459.8877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12102605629107.346,NA,NA,NA,NA,NA,NA,NA,NA,NA
M01-088-1,304.03967077,PALISADES,19.47,NA,3251002,Total,Grab,2024-01-21T09:45:00Z,NA,NA,NA,NA,NA,NA,OSLOW,82.8,24.529354886317225,0.04972458503449085,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2057442956948.2485,NA,NA,NA,NA,NA,1210260562910.7346,NA,NA,3933346829459.8877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12102605629107.346,NA,NA,NA,NA,NA,NA,NA,NA,NA
K01-12156-4,1412.69395318,SULPHURCREEK,20.56,NA,3251003,Total,Grab,2024-01-21T10:23:00Z,NA,NA,NA,NA,NA,NA,COMM,5.4,158.50536844684177,0.06548683864112503,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474377868106.852,NA,NA,NA,NA,NA,17596214576057.74,NA,NA,9971188259766.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115352962220822.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
K01-12156-4,1412.69395318,SULPHURCREEK,20.56,NA,3251003,Total,Grab,2024-01-21T10:23:00Z,NA,NA,NA,NA,NA,NA,EDU,5.4,158.50536844684177,0.06548683864112503,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474377868106.852,NA,NA,NA,NA,NA,17596214576057.74,NA,NA,9971188259766.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115352962220822.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
K01-12156-4,1412.69395318,SULPHURCREEK,20.56,NA,3251003,Total,Grab,2024-01-21T10:23:00Z,NA,NA,NA,NA,NA,NA,UTIL,5.4,158.50536844684177,0.06548683864112503,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474377868106.852,NA,NA,NA,NA,NA,17596214576057.74,NA,NA,9971188259766.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115352962220822.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
K01-12156-4,1412.69395318,SULPHURCREEK,20.56,NA,3251003,Total,Grab,2024-01-21T10:23:00Z,NA,NA,NA,NA,NA,NA,RESSFH,5.4,158.50536844684177,0.06548683864112503,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474377868106.852,NA,NA,NA,NA,NA,17596214576057.74,NA,NA,9971188259766.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115352962220822.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
K01-12156-4,1412.69395318,SULPHURCREEK,20.56,NA,3251003,Total,Grab,2024-01-21T10:23:00Z,NA,NA,NA,NA,NA,NA,RESMF,5.4,158.50536844684177,0.06548683864112503,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474377868106.852,NA,NA,NA,NA,NA,17596214576057.74,NA,NA,9971188259766.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115352962220822.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
K01-12156-4,1412.69395318,SULPHURCREEK,20.56,NA,3251003,Total,Grab,2024-01-21T10:23:00Z,NA,NA,NA,NA,NA,NA,TRANS,5.4,158.50536844684177,0.06548683864112503,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474377868106.852,NA,NA,NA,NA,NA,17596214576057.74,NA,NA,9971188259766.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115352962220822.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
K01-12156-4,1412.69395318,SULPHURCREEK,20.56,NA,3251003,Total,Grab,2024-01-21T10:23:00Z,NA,NA,NA,NA,NA,NA,OSAGIR,5.4,158.50536844684177,0.06548683864112503,Agriculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474377868106.852,NA,NA,NA,NA,NA,17596214576057.74,NA,NA,9971188259766.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115352962220822.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
K01-12156-4,1412.69395318,SULPHURCREEK,20.56,NA,3251003,Total,Grab,2024-01-21T10:23:00Z,NA,NA,NA,NA,NA,NA,OSAGNI,5.4,158.50536844684177,0.06548683864112503,Agriculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474377868106.852,NA,NA,NA,NA,NA,17596214576057.74,NA,NA,9971188259766.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115352962220822.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
K01-12156-4,1412.69395318,SULPHURCREEK,20.56,NA,3251003,Total,Grab,2024-01-21T10:23:00Z,NA,NA,NA,NA,NA,NA,OSDEV,5.4,158.50536844684177,0.06548683864112503,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474377868106.852,NA,NA,NA,NA,NA,17596214576057.74,NA,NA,9971188259766.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115352962220822.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
K01-12156-4,1412.69395318,SULPHURCREEK,20.56,NA,3251003,Total,Grab,2024-01-21T10:23:00Z,NA,NA,NA,NA,NA,NA,OSIRR,5.4,158.50536844684177,0.06548683864112503,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474377868106.852,NA,NA,NA,NA,NA,17596214576057.74,NA,NA,9971188259766.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115352962220822.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
K01-12156-4,1412.69395318,SULPHURCREEK,20.56,NA,3251003,Total,Grab,2024-01-21T10:23:00Z,NA,NA,NA,NA,NA,NA,OSLOW,5.4,158.50536844684177,0.06548683864112503,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474377868106.852,NA,NA,NA,NA,NA,17596214576057.74,NA,NA,9971188259766.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115352962220822.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
