Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,LSPC_LU_DESC,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RC_M,RC_M,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total"
J01-9046-2,46.36377902,ELTORO,19.47,NA,3211003,Total,Grab,2023-12-20T09:17:00Z,NA,NA,NA,NA,NA,NA,RESSFH,6,27.04819023540124,0.3595627385979095,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6672690352381.327,NA,NA,NA,NA,NA,14346284257619.852,NA,NA,10342670046191.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27024395927144.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9046-2,46.36377902,ELTORO,19.47,NA,3211003,Total,Grab,2023-12-20T09:17:00Z,NA,NA,NA,NA,NA,NA,TRANS,6,27.04819023540124,0.3595627385979095,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6672690352381.327,NA,NA,NA,NA,NA,14346284257619.852,NA,NA,10342670046191.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27024395927144.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9046-2,46.36377902,ELTORO,19.47,NA,3211003,Total,Grab,2023-12-20T09:17:00Z,NA,NA,NA,NA,NA,NA,OSDEV,6,27.04819023540124,0.3595627385979095,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6672690352381.327,NA,NA,NA,NA,NA,14346284257619.852,NA,NA,10342670046191.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27024395927144.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9046-2,46.36377902,ELTORO,19.47,NA,3211003,Total,Grab,2023-12-20T09:17:00Z,NA,NA,NA,NA,NA,NA,OSIRR,6,27.04819023540124,0.3595627385979095,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6672690352381.327,NA,NA,NA,NA,NA,14346284257619.852,NA,NA,10342670046191.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27024395927144.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9046-2,46.36377902,ELTORO,19.47,NA,3211003,Total,Grab,2023-12-20T09:17:00Z,NA,NA,NA,NA,NA,NA,OSLOW,6,27.04819023540124,0.3595627385979095,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6672690352381.327,NA,NA,NA,NA,NA,14346284257619.852,NA,NA,10342670046191.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27024395927144.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246002,Total,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,RESSFH,307140,126.29118556039236,0.25601067882169737,Single Family Residential,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,8.585793254144974e-4,NA,8.585793254144974e-4,58.38339412818582,NA,0.4979760087404084,0.0017171586508289947,8.585793254144974e-4,8.585793254144974e-4,NA,0.0017171586508289947,NA,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,NA,6.868634603315978e-4,1.1333247095471364,3.434317301657989e-4,3.434317301657989e-4,44646.124921553856,1.7171586508289946e-4,0.7727213928730476,NA,3.5030036476911492,3.434317301657989e-4,1.7171586508289946e-4,NA,NA,0.0010302951904973966,3.434317301657989e-4,0.0017171586508289947,3777.7490318237874,3.434317301657989e-4,NA,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,NA,3.434317301657989e-4,0.0034343173016579895,NA,6.868634603315978e-4,3.434317301657989e-4,6.868634603315978e-4,NA,NA,166564.38913041248,8.585793254144974e-4,8.585793254144974e-4,NA,251.2203106162819,0.14595848532046451,21.910944384577974,0.005941368931868322,144.24132666963555,34.3431730165799,0.008585793254144974,3.434317301657989e-4,8.585793254144974e-4,3.434317301657989e-4,0.0017171586508289947,8.585793254144974e-4,0.12260512766919021,13.908985071714856,1202.0110555802962,652.5202873150179,68.6863460331598,0.0017308959200356265,0.0017171586508289947,0.0022529121498876406,0.8242361523979173,0.034343173016579895,168281.54778124145,NA,6.868634603315978e-4,0.034343173016579895,1854.5313428953143,0.0010302951904973966,NA,336563.0955624829,4121.180761989587,0.004292896627072486,89.6219443040669,3.434317301657989e-4,3.434317301657989e-4,10989.815365305563,2781.7970143429707,12.706974016134561
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246002,Total,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,RESMF,307140,126.29118556039236,0.25601067882169737,Multi-family Residential,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,8.585793254144974e-4,NA,8.585793254144974e-4,58.38339412818582,NA,0.4979760087404084,0.0017171586508289947,8.585793254144974e-4,8.585793254144974e-4,NA,0.0017171586508289947,NA,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,NA,6.868634603315978e-4,1.1333247095471364,3.434317301657989e-4,3.434317301657989e-4,44646.124921553856,1.7171586508289946e-4,0.7727213928730476,NA,3.5030036476911492,3.434317301657989e-4,1.7171586508289946e-4,NA,NA,0.0010302951904973966,3.434317301657989e-4,0.0017171586508289947,3777.7490318237874,3.434317301657989e-4,NA,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,NA,3.434317301657989e-4,0.0034343173016579895,NA,6.868634603315978e-4,3.434317301657989e-4,6.868634603315978e-4,NA,NA,166564.38913041248,8.585793254144974e-4,8.585793254144974e-4,NA,251.2203106162819,0.14595848532046451,21.910944384577974,0.005941368931868322,144.24132666963555,34.3431730165799,0.008585793254144974,3.434317301657989e-4,8.585793254144974e-4,3.434317301657989e-4,0.0017171586508289947,8.585793254144974e-4,0.12260512766919021,13.908985071714856,1202.0110555802962,652.5202873150179,68.6863460331598,0.0017308959200356265,0.0017171586508289947,0.0022529121498876406,0.8242361523979173,0.034343173016579895,168281.54778124145,NA,6.868634603315978e-4,0.034343173016579895,1854.5313428953143,0.0010302951904973966,NA,336563.0955624829,4121.180761989587,0.004292896627072486,89.6219443040669,3.434317301657989e-4,3.434317301657989e-4,10989.815365305563,2781.7970143429707,12.706974016134561
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246002,Total,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,TRANS,307140,126.29118556039236,0.25601067882169737,Streets and Roads,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,8.585793254144974e-4,NA,8.585793254144974e-4,58.38339412818582,NA,0.4979760087404084,0.0017171586508289947,8.585793254144974e-4,8.585793254144974e-4,NA,0.0017171586508289947,NA,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,NA,6.868634603315978e-4,1.1333247095471364,3.434317301657989e-4,3.434317301657989e-4,44646.124921553856,1.7171586508289946e-4,0.7727213928730476,NA,3.5030036476911492,3.434317301657989e-4,1.7171586508289946e-4,NA,NA,0.0010302951904973966,3.434317301657989e-4,0.0017171586508289947,3777.7490318237874,3.434317301657989e-4,NA,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,NA,3.434317301657989e-4,0.0034343173016579895,NA,6.868634603315978e-4,3.434317301657989e-4,6.868634603315978e-4,NA,NA,166564.38913041248,8.585793254144974e-4,8.585793254144974e-4,NA,251.2203106162819,0.14595848532046451,21.910944384577974,0.005941368931868322,144.24132666963555,34.3431730165799,0.008585793254144974,3.434317301657989e-4,8.585793254144974e-4,3.434317301657989e-4,0.0017171586508289947,8.585793254144974e-4,0.12260512766919021,13.908985071714856,1202.0110555802962,652.5202873150179,68.6863460331598,0.0017308959200356265,0.0017171586508289947,0.0022529121498876406,0.8242361523979173,0.034343173016579895,168281.54778124145,NA,6.868634603315978e-4,0.034343173016579895,1854.5313428953143,0.0010302951904973966,NA,336563.0955624829,4121.180761989587,0.004292896627072486,89.6219443040669,3.434317301657989e-4,3.434317301657989e-4,10989.815365305563,2781.7970143429707,12.706974016134561
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246002,Total,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,OSDEV,307140,126.29118556039236,0.25601067882169737,Developed Open Space,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,8.585793254144974e-4,NA,8.585793254144974e-4,58.38339412818582,NA,0.4979760087404084,0.0017171586508289947,8.585793254144974e-4,8.585793254144974e-4,NA,0.0017171586508289947,NA,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,NA,6.868634603315978e-4,1.1333247095471364,3.434317301657989e-4,3.434317301657989e-4,44646.124921553856,1.7171586508289946e-4,0.7727213928730476,NA,3.5030036476911492,3.434317301657989e-4,1.7171586508289946e-4,NA,NA,0.0010302951904973966,3.434317301657989e-4,0.0017171586508289947,3777.7490318237874,3.434317301657989e-4,NA,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,NA,3.434317301657989e-4,0.0034343173016579895,NA,6.868634603315978e-4,3.434317301657989e-4,6.868634603315978e-4,NA,NA,166564.38913041248,8.585793254144974e-4,8.585793254144974e-4,NA,251.2203106162819,0.14595848532046451,21.910944384577974,0.005941368931868322,144.24132666963555,34.3431730165799,0.008585793254144974,3.434317301657989e-4,8.585793254144974e-4,3.434317301657989e-4,0.0017171586508289947,8.585793254144974e-4,0.12260512766919021,13.908985071714856,1202.0110555802962,652.5202873150179,68.6863460331598,0.0017308959200356265,0.0017171586508289947,0.0022529121498876406,0.8242361523979173,0.034343173016579895,168281.54778124145,NA,6.868634603315978e-4,0.034343173016579895,1854.5313428953143,0.0010302951904973966,NA,336563.0955624829,4121.180761989587,0.004292896627072486,89.6219443040669,3.434317301657989e-4,3.434317301657989e-4,10989.815365305563,2781.7970143429707,12.706974016134561
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246002,Total,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,OSLOW,307140,126.29118556039236,0.25601067882169737,Open Space,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,3.434317301657989e-4,8.585793254144974e-4,NA,8.585793254144974e-4,58.38339412818582,NA,0.4979760087404084,0.0017171586508289947,8.585793254144974e-4,8.585793254144974e-4,NA,0.0017171586508289947,NA,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,NA,6.868634603315978e-4,1.1333247095471364,3.434317301657989e-4,3.434317301657989e-4,44646.124921553856,1.7171586508289946e-4,0.7727213928730476,NA,3.5030036476911492,3.434317301657989e-4,1.7171586508289946e-4,NA,NA,0.0010302951904973966,3.434317301657989e-4,0.0017171586508289947,3777.7490318237874,3.434317301657989e-4,NA,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,8.585793254144974e-4,NA,3.434317301657989e-4,0.0034343173016579895,NA,6.868634603315978e-4,3.434317301657989e-4,6.868634603315978e-4,NA,NA,166564.38913041248,8.585793254144974e-4,8.585793254144974e-4,NA,251.2203106162819,0.14595848532046451,21.910944384577974,0.005941368931868322,144.24132666963555,34.3431730165799,0.008585793254144974,3.434317301657989e-4,8.585793254144974e-4,3.434317301657989e-4,0.0017171586508289947,8.585793254144974e-4,0.12260512766919021,13.908985071714856,1202.0110555802962,652.5202873150179,68.6863460331598,0.0017308959200356265,0.0017171586508289947,0.0022529121498876406,0.8242361523979173,0.034343173016579895,168281.54778124145,NA,6.868634603315978e-4,0.034343173016579895,1854.5313428953143,0.0010302951904973966,NA,336563.0955624829,4121.180761989587,0.004292896627072486,89.6219443040669,3.434317301657989e-4,3.434317301657989e-4,10989.815365305563,2781.7970143429707,12.706974016134561
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246003,Dissolved,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,RESSFH,307140,126.29118556039236,0.25601067882169737,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4979760087404084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1333247095471364,NA,NA,NA,NA,0.7727213928730476,NA,3.5030036476911492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.2203106162819,0.14595848532046451,NA,NA,144.24132666963555,NA,0.008585793254144974,NA,NA,NA,NA,NA,NA,13.908985071714856,NA,NA,NA,NA,NA,NA,0.8242361523979173,0.034343173016579895,NA,NA,NA,0.034343173016579895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.706974016134561
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246003,Dissolved,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,RESMF,307140,126.29118556039236,0.25601067882169737,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4979760087404084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1333247095471364,NA,NA,NA,NA,0.7727213928730476,NA,3.5030036476911492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.2203106162819,0.14595848532046451,NA,NA,144.24132666963555,NA,0.008585793254144974,NA,NA,NA,NA,NA,NA,13.908985071714856,NA,NA,NA,NA,NA,NA,0.8242361523979173,0.034343173016579895,NA,NA,NA,0.034343173016579895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.706974016134561
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246003,Dissolved,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,TRANS,307140,126.29118556039236,0.25601067882169737,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4979760087404084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1333247095471364,NA,NA,NA,NA,0.7727213928730476,NA,3.5030036476911492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.2203106162819,0.14595848532046451,NA,NA,144.24132666963555,NA,0.008585793254144974,NA,NA,NA,NA,NA,NA,13.908985071714856,NA,NA,NA,NA,NA,NA,0.8242361523979173,0.034343173016579895,NA,NA,NA,0.034343173016579895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.706974016134561
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246003,Dissolved,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,OSDEV,307140,126.29118556039236,0.25601067882169737,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4979760087404084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1333247095471364,NA,NA,NA,NA,0.7727213928730476,NA,3.5030036476911492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.2203106162819,0.14595848532046451,NA,NA,144.24132666963555,NA,0.008585793254144974,NA,NA,NA,NA,NA,NA,13.908985071714856,NA,NA,NA,NA,NA,NA,0.8242361523979173,0.034343173016579895,NA,NA,NA,0.034343173016579895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.706974016134561
M01-088-1,304.03967077,PALISADES,19.47,2.06,3246003,Dissolved,Composite,2024-01-21T09:45:00Z,2024-01-20,2024-01-21,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,2024-01-20,2024-01-21,OSLOW,307140,126.29118556039236,0.25601067882169737,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4979760087404084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1333247095471364,NA,NA,NA,NA,0.7727213928730476,NA,3.5030036476911492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.2203106162819,0.14595848532046451,NA,NA,144.24132666963555,NA,0.008585793254144974,NA,NA,NA,NA,NA,NA,13.908985071714856,NA,NA,NA,NA,NA,NA,0.8242361523979173,0.034343173016579895,NA,NA,NA,0.034343173016579895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.706974016134561
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246005,Total,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,COMM,9078.6,9.63365770933234,0.4654840947303408,Commercial,2.619742399487546e-5,2.619742399487546e-5,2.619742399487546e-5,2.619742399487546e-5,2.619742399487546e-5,2.619742399487546e-5,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,1.3098711997437733,NA,0.0340566511933381,1.309871199743773e-4,NA,6.549355998718865e-5,2.3499089323403293e-4,5.082300255005839e-4,3.169888303379931e-4,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,NA,5.239484798975092e-5,0.0026197423994875468,2.619742399487546e-5,2.619742399487546e-5,3143.6908793850557,1.309871199743773e-5,0.03955811023226195,3.1960857273748063e-4,0.7728240078488262,2.619742399487546e-5,1.309871199743773e-5,6.549355998718865e-5,6.549355998718865e-5,7.859227198462639e-5,2.619742399487546e-5,1.309871199743773e-4,186.00171036361579,2.619742399487546e-5,NA,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,NA,2.619742399487546e-5,2.619742399487546e-4,NA,5.239484798975092e-5,2.619742399487546e-5,5.239484798975092e-5,3.615244511292813e-4,3.5366522393081874e-4,3851.021327246693,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,8.671347342303779,0.02095793919590037,0.3877218751241568,0.0010531364445939937,0.20303003596028485,3.1436908793850558,6.549355998718867e-4,2.619742399487546e-5,6.549355998718865e-5,2.619742399487546e-5,1.309871199743773e-4,6.549355998718865e-5,2.8555192154414253e-4,0.044535620791288276,19.91004223610535,34.0566511933381,4.977510559026338,3.2746779993594324e-4,1.309871199743773e-4,4.6107466230980824e-4,0.027507295194619242,0.0026197423994875468,1650.4377116771543,NA,5.239484798975092e-5,0.0026197423994875468,53.96669342944345,7.859227198462639e-5,NA,9169.098398206412,212.19913435849125,0.0038510213272466933,6.494655777417566,7.67584523049851e-5,2.619742399487546e-5,366.76393592825644,65.49355998718866,1.034798247797581
I01-11021-1,15.02431768,LAGUNABEACH,16.53,3.38,3246005,Total,Composite,2024-01-23T11:40:00Z,2024-01-21,2024-01-22,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,2024-01-21,2024-01-22,RESSFH,9078.6,9.63365770933234,0.4654840947303408,Single Family Residential,2.619742399487546e-5,2.619742399487546e-5,2.619742399487546e-5,2.619742399487546e-5,2.619742399487546e-5,2.619742399487546e-5,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,1.3098711997437733,NA,0.0340566511933381,1.309871199743773e-4,NA,6.549355998718865e-5,2.3499089323403293e-4,5.082300255005839e-4,3.169888303379931e-4,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,NA,5.239484798975092e-5,0.0026197423994875468,2.619742399487546e-5,2.619742399487546e-5,3143.6908793850557,1.309871199743773e-5,0.03955811023226195,3.1960857273748063e-4,0.7728240078488262,2.619742399487546e-5,1.309871199743773e-5,6.549355998718865e-5,6.549355998718865e-5,7.859227198462639e-5,2.619742399487546e-5,1.309871199743773e-4,186.00171036361579,2.619742399487546e-5,NA,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,NA,2.619742399487546e-5,2.619742399487546e-4,NA,5.239484798975092e-5,2.619742399487546e-5,5.239484798975092e-5,3.615244511292813e-4,3.5366522393081874e-4,3851.021327246693,6.549355998718865e-5,6.549355998718865e-5,6.549355998718865e-5,8.671347342303779,0.02095793919590037,0.3877218751241568,0.0010531364445939937,0.20303003596028485,3.1436908793850558,6.549355998718867e-4,2.619742399487546e-5,6.549355998718865e-5,2.619742399487546e-5,1.309871199743773e-4,6.549355998718865e-5,2.8555192154414253e-4,0.044535620791288276,19.91004223610535,34.0566511933381,4.977510559026338,3.2746779993594324e-4,1.309871199743773e-4,4.6107466230980824e-4,0.027507295194619242,0.0026197423994875468,1650.4377116771543,NA,5.239484798975092e-5,0.0026197423994875468,53.96669342944345,7.859227198462639e-5,NA,9169.098398206412,212.19913435849125,0.0038510213272466933,6.494655777417566,7.67584523049851e-5,2.619742399487546e-5,366.76393592825644,65.49355998718866,1.034798247797581
